Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;279;0.93;353.51;179.98;353.58;184.40;0.51;0.49;0.68;0.32;;15
filler-1_corrected;;1;;1;1;1;1;1;;279;0.81;4925.21;2299.49;4957.33;2319.16;0.46;0.54;0.64;0.36;;15
filler-2;;1;;1;1;1;1;1;;251;0.97;414.12;148.88;416.24;148.92;0.44;0.56;0.73;0.27;;13
filler-2_corrected;;1;;1;1;1;1;1;;251;0.82;3793.71;4471.16;3795.92;4476.84;0.37;0.63;0.75;0.25;;13
FULL_BAY_IrishRecipe_cell4;;0;;1;0;1;1;1;;294;0.57;263.41;139.80;263.46;140.14;0.17;0.83;0.67;0.33;;16
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;294;0.30;9357.76;17372.07;9363.82;17397.48;0.14;0.86;0.72;0.28;;16
XXX-translation-1;;0;;1;1;1;1;0;;35;0.74;199.32;220.81;202.87;245.43;0.00;1.00;0.80;0.20;;2
XXX-translation-1_corrected;;0;;1;1;1;1;0;;35;0.83;457.58;2859.37;462.21;2878.12;0.09;0.91;0.89;0.11;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;0;1;1;0;;277;0.52;263.16;154.16;264.51;155.39;0.02;0.98;0.93;0.07;;15
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;277;0.76;286.99;241.45;287.07;245.52;0.01;0.99;0.96;0.04;;15
XXX-translation-2;;0;;1;1;1;1;0;;30;0.97;235.88;107.00;236.05;107.15;0.03;0.97;0.90;0.10;;2
XXX-translation-2_corrected;;0;;1;1;1;1;0;;30;0.83;446.29;119.46;471.54;123.97;0.00;1.00;0.90;0.10;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;0;1;1;0;;147;0.52;229.40;113.13;232.00;114.08;0.03;0.97;1.00;0.00;;8
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;0;0;0;;147;0.91;147.61;45.98;147.82;48.30;0.03;0.97;1.00;0.00;;8
