Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;21;1.00;113.53;105.32;114.97;105.54;0.95;0.05;0.24;0.76;;1
filler-1_corrected;;0;;1;1;0;0;0;;21;1.00;129.21;141.26;132.29;142.47;0.95;0.05;0.43;0.57;;1
filler-2;;0;;1;1;1;1;0;;31;0.87;390.16;132.99;424.65;146.18;0.61;0.39;0.00;1.00;;2
filler-2_corrected;;0;;1;1;1;1;0;;31;0.74;419.02;190.31;442.48;215.26;0.45;0.55;0.03;0.97;;2
1.reference-lSRP-Right-shelf;;0;;1;1;1;1;0;;60;0.90;393.38;93.40;436.15;93.72;0.30;0.70;0.00;1.00;;4
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;1;1;0;;60;0.50;455.38;138.01;510.95;138.49;0.27;0.73;0.00;1.00;;4
translation-far;;0;;1;1;1;1;0;;48;0.96;189.90;120.51;202.96;123.17;0.29;0.71;0.06;0.94;;3
translation-far_corrected;;0;;1;1;1;1;0;;48;0.94;231.85;178.24;249.06;183.61;0.06;0.94;0.08;0.92;;3
1.Shabam-Marketing-reference;;0;;1;1;1;1;0;;995;0.77;431.51;224.17;432.22;226.85;0.48;0.52;0.08;0.92;;60
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;995;0.68;494.31;358.69;496.41;365.28;0.35;0.65;0.14;0.86;;60
translation-individual;;0;;1;1;0;0;0;;39;1.00;97.21;93.99;98.03;95.45;0.95;0.05;0.13;0.87;;2
translation-individual_corrected;;0;;1;1;0;0;0;;39;1.00;93.71;116.72;94.03;118.05;0.95;0.05;0.33;0.67;;2
1-Shabam-reference-individual;;1;;1;1;1;1;1;;91;1.00;201.72;137.47;208.09;138.80;0.88;0.12;0.30;0.70;;6
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;91;0.95;252.35;191.62;259.48;192.29;0.82;0.18;0.42;0.58;;6
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;253;1.00;218.85;122.38;229.43;124.16;0.84;0.16;0.14;0.86;;16
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;253;0.94;250.79;171.45;259.01;175.02;0.60;0.40;0.31;0.69;;16
