Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;47;1.00;159.06;95.03;159.08;96.73;0.57;0.43;0.70;0.30;;6
filler-1_corrected;;1;;1;1;1;1;1;;47;0.70;607.25;229.56;615.46;235.41;0.70;0.30;0.83;0.17;;6
filler-2;;0;;1;1;0;0;1;;53;1.00;156.61;75.25;157.77;75.29;0.30;0.70;0.66;0.34;;7
filler-2_corrected;;1;;1;1;1;1;1;;53;0.89;437.81;143.73;437.87;143.79;0.42;0.58;0.85;0.15;;7
1.reference-lSRP-Right-shelf;;0;;1;1;0;0;1;;66;1.00;145.84;137.69;145.86;140.09;0.26;0.74;0.58;0.42;;7
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;66;0.80;418.92;244.62;419.67;249.41;0.27;0.73;0.71;0.29;;7
translation-far;;0;;1;1;0;0;0;;19;1.00;95.08;83.80;100.04;89.42;0.00;1.00;0.63;0.37;;2
translation-far_corrected;;1;;1;1;1;1;1;;19;1.00;237.25;152.50;241.63;163.82;0.16;0.84;0.74;0.26;;2
1.Shabam-Marketing-reference;;0;;1;1;1;1;0;;360;1.00;218.81;96.07;218.81;96.39;0.26;0.74;0.92;0.08;;43
1.Shabam-Marketing-reference_corrected;;0;;1;0;1;1;0;;360;0.48;621.50;157.38;631.94;158.79;0.30;0.70;0.98;0.03;;43
1-Shabam-reference-individual;;0;;1;1;0;0;0;;100;1.00;101.87;78.06;103.96;78.34;0.03;0.97;0.89;0.11;;13
1-Shabam-reference-individual_corrected;;0;;1;1;1;1;0;;100;0.87;251.17;122.35;260.14;122.66;0.15;0.85;0.99;0.01;;13
translation-individual;;0;;1;1;0;0;0;;16;1.00;173.70;41.99;185.79;43.14;0.19;0.81;0.94;0.06;;2
translation-individual_corrected;;0;;1;1;0;0;0;;16;0.88;666.56;85.35;719.66;85.54;0.19;0.81;1.00;0.00;;2
1.lSRP-pepper-individual;;0;;1;1;0;0;0;;68;1.00;101.54;88.85;101.58;89.41;0.00;1.00;0.62;0.38;;7
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;68;0.88;209.51;131.40;209.96;131.41;0.00;1.00;0.91;0.09;;7
