Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;1;1;0;;32;1.00;171.20;124.30;172.33;136.90;0.28;0.72;0.09;0.91;;2
filler-1_corrected;;0;;1;1;1;1;0;;32;0.84;422.55;280.79;426.98;283.94;0.06;0.94;0.91;0.09;;2
filler-2;;0;;1;1;0;0;1;;173;1.00;193.34;79.70;193.54;79.91;0.35;0.65;0.28;0.72;;8
filler-2_corrected;;0;;1;1;1;1;0;;173;0.93;654.92;1255.68;655.18;1259.72;0.02;0.98;0.86;0.14;;8
1.reference-lSRP-Right-shelf;;0;;1;1;0;0;0;;62;1.00;93.72;101.62;95.75;109.11;0.05;0.95;0.11;0.89;;3
1.reference-lSRP-Right-shelf_corrected;;0;;1;1;1;1;0;;62;0.95;218.84;99.64;219.72;100.70;0.03;0.97;0.89;0.11;;3
translation-far;;0;;1;1;0;0;0;;44;1.00;46.81;151.23;47.68;162.45;0.00;1.00;0.82;0.18;;2
translation-far_corrected;;0;;1;0;0;0;0;;44;0.50;213.69;33.52;214.35;34.78;0.00;1.00;0.95;0.05;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;697;0.91;305.05;117.56;306.04;118.33;0.12;0.88;0.71;0.29;;33
1.Shabam-Marketing-reference_corrected;;0;;1;1;1;1;0;;697;0.83;2538.29;466.87;2539.12;467.57;0.10;0.90;0.84;0.16;;33
translation-individual;;0;;1;1;0;0;0;;23;0.96;337.55;73.28;351.94;74.09;0.83;0.17;0.91;0.09;;1
translation-individual_corrected;;1;;1;1;1;1;1;;23;0.87;590.07;214.70;622.67;227.35;0.78;0.22;0.70;0.30;;1
1-Shabam-reference-individual;;0;;1;1;0;0;1;;141;1.00;194.52;81.30;208.78;84.36;0.80;0.20;0.82;0.18;;7
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;141;0.95;296.29;202.68;319.56;219.92;0.76;0.24;0.70;0.30;;7
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;58;1.00;206.48;112.94;206.73;118.70;0.53;0.47;0.74;0.26;;4
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;58;0.95;296.92;174.29;298.06;178.87;0.26;0.74;0.48;0.52;;4
