Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;77;0.87;313.52;258.80;313.96;260.10;0.53;0.47;0.13;0.87;;12
filler-1_corrected;;1;;1;1;1;1;1;;77;0.95;346.18;468.80;347.39;470.13;0.49;0.51;0.10;0.90;;13
filler-2;;0;;1;0;1;1;0;;39;0.28;182.99;370.19;183.33;374.00;0.18;0.82;0.00;1.00;;6
filler-2_corrected;;0;;1;1;0;0;0;;39;1.00;27.28;16.81;27.45;17.51;0.13;0.87;0.00;1.00;;6
1.reference-lSRP-Right-shelf;;0;;1;0;1;1;0;;40;0.08;177.12;224.92;179.31;232.07;0.08;0.93;0.03;0.98;;6
1.reference-lSRP-Right-shelf_corrected;;0;;1;1;0;0;0;;40;1.00;25.78;27.13;25.84;28.15;0.08;0.93;0.03;0.98;;6
translation-far;;0;;1;0;0;0;0;;18;0.56;100.17;420.97;100.19;426.10;0.28;0.72;0.06;0.94;;3
translation-far_corrected;;0;;1;1;0;0;0;;18;1.00;25.36;41.12;26.36;43.84;0.22;0.78;0.06;0.94;;3
1.Shabam-Marketing-reference;;0;;1;0;1;1;0;;159;0.40;285.57;320.80;295.63;324.39;0.26;0.74;0.09;0.91;;27
1.Shabam-Marketing-reference_corrected;;0;;1;1;1;1;0;;159;0.96;1626.28;1426.42;1628.87;1428.18;0.29;0.71;0.05;0.95;;27
1.lSRP-pepper-individual;;0;;1;0;1;1;0;;38;0.37;203.35;337.81;204.52;337.83;0.11;0.89;0.05;0.95;;7
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;38;0.95;1928.78;2078.93;1958.56;2109.95;0.16;0.84;0.00;1.00;;7
1-Shabam-reference-individual;;0;;1;0;1;1;0;;25;0.40;199.02;336.06;210.10;346.27;0.12;0.88;0.00;1.00;;4
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;0;;25;1.00;27.65;19.69;28.78;20.47;0.08;0.92;0.00;1.00;;4
translation-individual;;0;;1;0;1;1;0;;18;0.50;196.86;337.15;219.58;353.16;0.33;0.67;0.00;1.00;;3
translation-individual_corrected;;0;;1;1;0;0;0;;18;1.00;45.09;17.77;46.16;17.86;0.33;0.67;0.00;1.00;;3
