Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;120;0.98;219.47;143.14;226.14;143.42;0.43;0.57;0.19;0.81;;13
filler-1_corrected;;1;;1;1;1;1;1;;120;0.97;240.06;213.04;244.52;215.05;0.43;0.57;0.42;0.58;;13
filler-2;;1;;1;1;1;1;1;;28;1.00;184.38;106.59;184.70;108.52;0.68;0.32;0.25;0.75;;4
filler-2_corrected;;1;;1;1;1;1;1;;28;1.00;195.09;145.20;195.98;153.00;0.75;0.25;0.75;0.25;;4
FULL_BAY_IrishRecipe_cell4;;0;;1;1;1;1;0;;94;0.99;83.75;100.90;83.83;102.67;0.10;0.90;0.09;0.91;;11
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;94;0.95;97.81;134.40;97.83;137.36;0.11;0.89;0.31;0.69;;11
XXX-translation-1;;1;;1;1;1;1;1;;20;0.85;292.78;184.37;311.99;189.61;0.15;0.85;0.25;0.75;;2
XXX-translation-1_corrected;;1;;1;1;1;1;1;;20;0.85;506.36;365.40;543.40;385.58;0.20;0.80;0.40;0.60;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;1;0;0;0;;63;0.92;122.46;102.58;123.77;104.03;0.13;0.87;0.00;1.00;;7
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;63;0.75;160.90;165.20;165.24;165.23;0.16;0.84;0.02;0.98;;7
XXX-translation-2;;0;;1;1;0;0;1;;21;1.00;95.36;108.18;95.98;109.41;0.62;0.38;0.19;0.81;;3
XXX-translation-2_corrected;;0;;1;1;0;0;1;;21;1.00;98.37;147.32;99.52;150.79;0.71;0.29;0.62;0.38;;3
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;35;1.00;139.44;116.82;140.04;117.51;0.37;0.63;0.20;0.80;;4
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;35;0.97;162.31;166.48;164.53;169.71;0.40;0.60;0.49;0.51;;4
