Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;68;1.00;233.11;127.83;233.33;129.20;0.69;0.31;0.87;0.13;;8
filler-1_corrected;;1;;1;1;1;1;1;;68;0.96;312.05;496.95;316.52;510.85;0.85;0.15;0.69;0.31;;8
filler-2;;1;;1;1;1;1;1;;82;0.98;367.90;157.70;368.65;161.34;0.55;0.45;0.83;0.17;;10
filler-2_corrected;;1;;1;1;1;1;1;;82;0.87;392.26;870.15;392.97;910.14;0.56;0.44;0.70;0.30;;10
FULL_BAY_IrishRecipe_cell4;;0;;1;1;0;0;0;;20;0.95;126.17;63.60;127.76;65.41;0.20;0.80;1.00;0.00;;2
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;20;0.90;108.55;99.46;108.58;99.99;0.75;0.25;1.00;0.00;;2
XXX-translation-1;;0;;1;1;0;0;1;;15;1.00;60.71;113.91;62.16;113.91;0.53;0.47;0.60;0.40;;2
XXX-translation-1_corrected;;0;;1;1;0;0;1;;15;0.73;79.29;280.58;80.19;285.50;0.73;0.27;0.33;0.67;;2
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;131;0.95;259.40;153.51;262.99;155.11;0.66;0.34;0.45;0.55;;16
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;131;0.62;419.12;828.45;423.71;873.08;0.63;0.37;0.21;0.79;;16
XXX-translation-2;;0;;1;1;0;0;0;;15;1.00;56.48;109.06;57.57;117.40;0.93;0.07;0.73;0.27;;2
XXX-translation-2_corrected;;1;;1;1;0;1;1;;15;0.80;150.63;328.37;161.57;362.78;0.87;0.13;0.20;0.80;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;56;1.00;130.71;123.02;132.40;123.50;0.68;0.32;0.55;0.45;;7
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;56;0.71;287.08;382.09;300.10;392.84;0.73;0.27;0.29;0.71;;7
