Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;102;0.99;148.71;104.19;156.12;104.31;0.12;0.88;0.02;0.98;;7
filler-1_corrected;;0;;1;1;1;1;0;;102;0.75;161.58;138.91;168.78;138.97;0.08;0.92;0.02;0.98;;7
filler-2;;0;;1;1;0;0;0;;19;1.00;41.62;76.29;41.83;82.90;1.00;0.00;0.05;0.95;;2
filler-2_corrected;;0;;1;1;0;0;0;;19;1.00;43.42;90.63;43.87;99.18;0.95;0.05;0.05;0.95;;2
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;44;0.95;95.98;133.57;96.24;136.61;0.23;0.77;0.23;0.77;;3
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;44;0.91;94.37;163.40;95.24;164.66;0.09;0.91;0.20;0.80;;3
XXX-translation-1;;0;;1;1;0;0;0;;18;1.00;118.20;61.98;131.91;63.40;0.56;0.44;0.00;1.00;;1
XXX-translation-1_corrected;;0;;1;1;0;0;0;;18;1.00;123.08;89.15;137.17;92.41;0.28;0.72;0.00;1.00;;1
3_SHELVES_IrishRecipe_cell4;;0;;1;1;0;0;0;;48;1.00;195.06;77.18;207.46;78.73;0.13;0.88;0.02;0.98;;4
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;0;;48;0.65;205.19;113.32;213.79;113.45;0.06;0.94;0.00;1.00;;4
XXX-translation-2;;1;;1;1;1;1;1;;49;0.76;190.71;273.21;198.52;288.56;0.41;0.59;0.86;0.14;;4
XXX-translation-2_corrected;;1;;1;1;1;1;1;;49;0.76;162.87;273.08;167.25;282.59;0.29;0.71;0.84;0.16;;4
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;87;1.00;144.77;92.87;147.88;93.22;0.31;0.69;0.15;0.85;;8
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;87;1.00;144.63;112.96;147.50;113.47;0.10;0.90;0.13;0.87;;8
