Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;56;0.95;286.84;236.22;286.84;245.26;0.70;0.30;0.63;0.38;;6
filler-1_corrected;;1;;1;1;1;1;1;;56;0.88;439.72;282.47;446.53;301.15;0.68;0.32;0.66;0.34;;6
filler-2;;1;;1;1;1;1;1;;55;1.00;345.56;164.52;345.85;166.26;0.62;0.38;0.73;0.27;;6
filler-2_corrected;;1;;1;1;1;1;1;;55;0.98;455.87;174.06;457.85;180.08;0.62;0.38;0.75;0.25;;6
FULL_BAY_IrishRecipe_cell4;;0;;1;1;0;0;0;;10;1.00;70.85;84.44;71.47;84.54;0.90;0.10;0.10;0.90;;1
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;10;1.00;124.09;98.21;124.18;98.21;0.90;0.10;0.20;0.80;;1
XXX-translation-1;;0;;1;1;0;0;0;;13;1.00;67.25;111.05;71.50;115.30;0.92;0.08;0.54;0.46;;1
XXX-translation-1_corrected;;0;;1;1;0;0;1;;13;1.00;90.13;123.35;90.56;128.81;0.85;0.15;0.69;0.31;;1
3_SHELVES_IrishRecipe_cell4;;0;;1;1;0;0;1;;11;1.00;113.44;85.69;115.27;86.50;0.18;0.82;0.27;0.73;;1
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;11;1.00;183.79;98.43;185.37;98.70;0.18;0.82;0.45;0.55;;1
XXX-translation-2;;0;;1;1;0;0;1;;15;1.00;134.54;105.45;137.69;109.33;0.53;0.47;0.40;0.60;;2
XXX-translation-2_corrected;;1;;1;1;1;1;1;;15;1.00;219.12;113.64;229.58;115.47;0.33;0.67;0.47;0.53;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;48;0.96;147.04;156.40;148.31;165.93;0.75;0.25;0.63;0.38;;6
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;48;0.94;255.31;190.70;262.12;205.03;0.71;0.29;0.71;0.29;;6
