Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;0;1;1;0;;235;0.59;212.38;239.57;212.41;241.19;0.95;0.05;0.94;0.06;;16
filler-1_corrected;;0;;1;1;1;1;0;;235;0.77;1818.30;483.03;1820.33;483.60;0.93;0.07;0.08;0.92;;16
filler-2;;1;;1;1;1;1;1;;402;0.84;306.38;295.47;306.39;303.17;0.70;0.30;0.58;0.42;;27
filler-2_corrected;;0;;1;1;1;1;0;;402;0.81;1495.21;293.07;1495.21;293.07;0.96;0.04;0.04;0.96;;27
FULL_BAY_IrishRecipe_cell4;;0;;1;0;1;1;1;;658;0.58;177.53;290.13;177.56;299.17;0.77;0.23;0.81;0.19;;44
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;0;;658;0.14;3928.50;745.98;3932.51;746.69;0.88;0.12;0.06;0.94;;44
XXX-translation-1;;1;;1;1;1;1;1;;26;0.81;227.50;309.27;228.75;316.85;0.81;0.19;0.50;0.50;;2
XXX-translation-1_corrected;;0;;1;1;1;1;0;;26;0.88;635.82;168.17;664.35;175.43;1.00;0.00;0.00;1.00;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;0;1;1;0;;348;0.58;291.44;119.44;293.82;119.63;0.10;0.90;0.01;0.99;;23
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;348;0.54;10796.84;11805.47;10800.10;11819.98;0.13;0.87;0.78;0.22;;23
XXX-translation-2;;1;;1;1;1;1;1;;25;0.92;227.33;155.92;243.74;161.44;0.20;0.80;0.20;0.80;;2
XXX-translation-2_corrected;;1;;1;1;1;1;1;;25;0.76;445.42;374.89;448.76;388.28;0.20;0.80;0.52;0.48;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;0;;153;1.00;104.82;83.72;105.81;83.94;0.03;0.97;0.05;0.95;;11
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;153;0.66;1988.51;1856.49;1988.86;1856.70;0.03;0.97;0.58;0.42;;11
