Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;22;1,00;99,32;71,02;101,33;75,40;0,86;0,14;0,00;1,00;;3
filler-1_corrected;;0;;1;0;0;0;0;;22;0,23;156,09;497,34;157,92;517,64;0,95;0,05;0,14;0,86;;3
filler-2;;0;;1;1;0;0;0;;21;1,00;83,85;38,87;83,98;39,12;1,00;0,00;0,00;1,00;;3
filler-2_corrected;;0;;1;0;0;0;0;;21;0,29;53,99;383,07;54,07;383,08;1,00;0,00;0,00;1,00;;3
1.reference-lSRP-Right-shelf;;0;;1;1;0;0;0;;38;1,00;245,36;63,52;249,32;63,63;0,50;0,50;0,00;1,00;;5
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;1;1;0;;38;0,24;347,12;583,66;348,27;595,98;0,58;0,42;0,00;1,00;;5
translation-far;;0;;1;1;0;0;0;;12;1,00;41,74;17,52;43,00;17,65;0,92;0,08;0,00;1,00;;1
translation-far_corrected;;0;;1;0;0;0;0;;12;0,00;57,94;155,63;58,68;156,92;1,00;0,00;0,00;1,00;;1
1.Shabam-Marketing-reference;;0;;1;1;0;0;0;;41;1,00;295,74;77,15;295,75;82,90;0,32;0,68;0,00;1,00;;6
1.Shabam-Marketing-reference_corrected;;0;;1;0;1;1;0;;41;0,20;362,01;508,86;368,93;511,10;0,44;0,56;0,05;0,95;;6
1-Shabam-reference-individual;;0;;1;1;0;0;0;;16;1,00;255,45;49,73;271,05;52,82;0,38;0,63;0,00;1,00;;2
1-Shabam-reference-individual_corrected;;0;;1;0;1;1;0;;16;0,13;366,72;350,99;369,19;351,00;0,50;0,50;0,00;1,00;;2
translation-individual;;0;;1;1;0;0;0;;16;1,00;87,60;15,10;89,88;15,11;1,00;0,00;0,00;1,00;;2
translation-individual_corrected;;0;;1;0;0;0;0;;16;0,00;108,19;173,06;110,62;173,18;1,00;0,00;0,00;1,00;;2
1.lSRP-pepper-individual;;0;;1;1;0;0;0;;14;1,00;271,19;22,51;303,47;22,51;0,57;0,43;0,00;1,00;;2
1.lSRP-pepper-individual_corrected;;0;;1;0;1;1;0;;14;0,14;342,23;507,97;361,70;509,46;0,64;0,36;0,00;1,00;;2
