Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;39;0.67;477.70;260.42;477.71;261.79;0.15;0.85;0.26;0.74;;6
filler-1_corrected;;1;;1;1;1;1;1;;39;0.97;263.12;104.80;263.40;105.55;0.82;0.18;0.41;0.59;;6
filler-2;;0;;1;0;1;1;1;;35;0.60;890.44;228.23;931.05;232.59;0.14;0.86;0.20;0.80;;5
filler-2_corrected;;1;;1;1;1;1;1;;35;1.00;254.62;100.39;265.46;100.99;0.77;0.23;0.49;0.51;;5
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;106;0.80;589.87;326.56;596.02;327.02;0.39;0.61;0.52;0.48;;17
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;106;0.74;8779.41;4292.91;8830.16;4322.49;0.55;0.45;0.64;0.36;;17
translation-far;;1;;1;1;1;1;1;;23;0.83;450.83;127.47;458.30;127.48;0.30;0.70;0.35;0.65;;3
translation-far_corrected;;1;;1;1;1;1;1;;23;0.87;592.28;185.51;641.82;197.24;0.61;0.39;0.78;0.22;;3
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;132;0.80;704.36;98.54;708.89;99.11;0.58;0.42;0.62;0.38;;23
1.Shabam-Marketing-reference_corrected;;0;;1;0;1;1;1;;132;0.48;12444.89;34775.01;12491.11;34892.38;0.51;0.49;0.53;0.47;;23
translation-individual;;0;;1;1;0;0;1;;20;0.95;364.38;81.88;365.49;82.93;0.70;0.30;0.65;0.35;;4
translation-individual_corrected;;0;;1;0;1;1;1;;20;0.30;419.04;1089.13;420.56;1132.10;0.60;0.40;0.55;0.45;;4
1.lSRP-pepper-individual;;0;;1;1;0;0;0;;36;1.00;298.55;49.54;299.52;49.62;0.31;0.69;0.00;1.00;;6
1.lSRP-pepper-individual_corrected;;0;;1;0;1;1;1;;36;0.53;5819.02;5663.52;5891.24;5756.49;0.42;0.58;0.61;0.39;;6
1-Shabam-reference-individual;;0;;1;1;0;0;0;;22;0.86;527.26;28.32;531.29;28.92;0.45;0.55;0.00;1.00;;4
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;22;0.73;2941.22;2380.53;2943.87;2381.19;0.55;0.45;0.45;0.55;;4
