Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;54;1.00;149.35;112.92;149.46;113.67;0.63;0.37;0.41;0.59;;2
filler-1_corrected;;1;;1;1;1;1;1;;54;0.93;321.79;144.77;326.03;149.14;0.24;0.76;0.33;0.67;;2
filler-2;;0;;1;1;0;0;1;;38;0.79;111.40;355.67;111.50;392.25;0.39;0.61;0.45;0.55;;1
filler-2_corrected;;1;;1;1;1;1;1;;38;0.79;458.56;823.39;487.69;909.79;0.26;0.74;0.37;0.63;;1
FULL_BAY_IrishRecipe_cell4;;0;;1;0;1;1;0;;42;0.00;123.39;206.68;124.12;210.19;0.10;0.90;0.00;1.00;;2
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;0;;42;0.00;7330.43;8834.59;7513.85;9061.07;0.86;0.14;0.00;1.00;;2
XXX-translation-1;;0;;1;1;0;0;0;;34;0.82;98.24;215.50;98.27;225.98;0.00;1.00;0.41;0.59;;1
XXX-translation-1_corrected;;0;;1;1;0;0;0;;34;0.79;105.92;286.44;106.17;304.18;0.00;1.00;0.24;0.76;;1
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;105;1.00;244.48;126.21;245.75;131.98;0.30;0.70;0.72;0.28;;4
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;105;0.94;258.10;145.70;265.84;147.80;0.16;0.84;0.56;0.44;;4
XXX-translation-2;;0;;1;1;1;1;0;;40;0.98;225.33;106.87;253.33;110.61;0.00;1.00;0.28;0.73;;1
XXX-translation-2_corrected;;0;;1;1;1;1;0;;40;0.95;200.51;119.44;224.39;124.32;0.00;1.00;0.05;0.95;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;1;1;0;;127;0.94;167.21;207.59;173.30;207.80;0.03;0.97;0.30;0.70;;5
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;127;0.88;182.79;245.77;184.28;246.03;0.02;0.98;0.20;0.80;;5
