Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;213;1.00;249.91;179.52;250.17;184.95;0.18;0.82;0.30;0.70;;10
filler-1_corrected;;1;;1;1;1;1;1;;213;0.95;313.87;216.59;314.47;218.30;0.26;0.74;0.36;0.64;;10
filler-2;;0;;1;1;0;0;0;;118;0.97;157.23;215.01;157.56;226.12;0.08;0.92;0.61;0.39;;6
filler-2_corrected;;1;;1;1;1;1;1;;118;0.92;219.89;292.56;226.04;314.10;0.19;0.81;0.65;0.35;;6
1.reference-lSRP-Right-shelf;;0;;1;1;0;0;0;;62;1.00;137.20;78.16;137.21;78.36;0.00;1.00;0.00;1.00;;3
1.reference-lSRP-Right-shelf_corrected;;0;;1;1;1;1;0;;62;1.00;189.64;108.63;191.18;108.83;0.02;0.98;0.13;0.87;;3
translation-far;;0;;1;1;0;1;0;;37;1.00;155.73;83.56;160.30;91.03;0.59;0.41;0.05;0.95;;2
translation-far_corrected;;1;;1;1;1;1;1;;37;1.00;224.14;115.76;234.93;125.90;0.78;0.22;0.49;0.51;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;577;0.98;335.60;163.75;340.07;163.95;0.49;0.51;0.56;0.44;;30
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;577;0.91;395.87;187.91;406.55;187.92;0.56;0.44;0.70;0.30;;30
1.lSRP-pepper-individual;;0;;1;1;1;1;0;;57;0.81;208.67;129.26;218.79;131.95;0.32;0.68;0.04;0.96;;3
1.lSRP-pepper-individual_corrected;;0;;1;0;1;1;0;;57;0.21;300.28;256.74;315.16;262.25;0.23;0.77;0.02;0.98;;3
translation-individual;;0;;1;1;0;0;1;;33;1.00;117.34;58.83;119.21;60.06;0.82;0.18;0.15;0.85;;2
translation-individual_corrected;;0;;1;1;0;0;1;;33;1.00;162.41;84.92;162.90;85.00;0.67;0.33;0.12;0.88;;2
