Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;11;1.00;171.35;74.94;189.41;77.27;0.82;0.18;0.00;1.00;;2
filler-1_corrected;;1;;1;1;1;1;1;;11;1.00;175.41;105.79;189.51;109.81;0.82;0.18;0.27;0.73;;2
filler-2;;0;;1;1;0;0;0;;17;1.00;103.84;50.98;104.38;52.77;0.76;0.24;0.00;1.00;;4
filler-2_corrected;;0;;1;1;0;0;1;;17;1.00;91.68;76.57;91.73;79.69;0.76;0.24;0.29;0.71;;4
1.reference-lSRP-Right-shelf;;0;;1;1;1;1;0;;18;1.00;207.93;92.50;211.53;92.54;0.28;0.72;0.00;1.00;;4
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;18;1.00;222.55;125.19;225.97;125.20;0.28;0.72;0.28;0.72;;4
translation-far;;0;;1;1;0;0;0;;15;1.00;184.84;77.49;220.19;82.13;0.27;0.73;0.00;1.00;;2
translation-far_corrected;;1;;1;1;1;1;1;;15;1.00;199.02;103.75;239.45;108.32;0.40;0.60;0.33;0.67;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;34;0.97;266.38;208.90;267.88;213.39;0.29;0.71;0.59;0.41;;8
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;34;0.76;219.50;272.21;219.74;282.04;0.35;0.65;0.65;0.35;;8
1.lSRP-pepper-individual;;0;;1;1;0;0;1;;34;1.00;194.80;69.73;215.42;70.09;0.29;0.71;0.26;0.74;;8
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;34;1.00;189.14;94.36;205.71;94.85;0.35;0.65;0.94;0.06;;8
1-Shabam-reference-individual;;0;;1;1;0;0;1;;14;1.00;244.46;49.68;268.27;50.71;0.64;0.36;0.29;0.71;;4
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;0;;14;1.00;230.15;71.85;256.68;72.85;0.64;0.36;1.00;0.00;;4
translation-individual;;0;;1;1;0;0;1;;10;1.00;132.98;57.99;140.94;58.07;0.80;0.20;0.50;0.50;;2
translation-individual_corrected;;0;;1;1;0;0;0;;10;1.00;137.02;76.68;146.35;77.01;0.90;0.10;1.00;0.00;;2
