Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;49;1.00;90.49;106.15;92.37;106.24;1.00;0.00;0.57;0.43;;2
filler-1_corrected;;0;;1;1;1;1;0;;49;0.98;291.26;407.68;309.53;415.18;1.00;0.00;0.59;0.41;;2
filler-2;;0;;0;1;0;0;0;;5;1.00;62.37;16.74;68.95;17.92;1.00;0.00;0.00;1.00;;0
filler-2_corrected;;0;;0;1;0;0;0;;5;1.00;131.24;43.19;141.77;44.57;1.00;0.00;0.00;1.00;;0
1.reference-lSRP-Right-shelf;;0;;1;1;0;0;1;;29;1.00;125.93;126.09;127.73;127.54;0.34;0.66;0.21;0.79;;1
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;29;0.90;238.43;279.36;239.59;279.64;0.59;0.41;0.31;0.69;;1
translation-far;;0;;1;1;0;0;1;;38;1.00;136.16;81.76;137.05;81.98;0.47;0.53;0.76;0.24;;2
translation-far_corrected;;0;;1;1;1;1;0;;38;1.00;196.39;107.83;196.84;109.15;0.87;0.13;0.92;0.08;;2
1.Shabam-Marketing-reference;;0;;1;1;0;0;0;;105;1.00;256.16;53.67;256.17;53.68;0.40;0.60;1.00;0.00;;6
1.Shabam-Marketing-reference_corrected;;0;;1;1;0;0;0;;105;0.98;280.94;43.97;281.02;44.38;0.83;0.17;1.00;0.00;;6
1.lSRP-pepper-individual;;0;;1;1;0;0;1;;97;1.00;132.43;105.40;133.14;105.62;0.34;0.66;0.65;0.35;;6
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;97;1.00;201.45;128.01;201.81;128.97;0.71;0.29;0.89;0.11;;6
1-Shabam-reference-individual;;0;;1;1;0;0;1;;64;1.00;115.84;99.89;115.95;102.54;0.42;0.58;0.64;0.36;;4
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;64;1.00;171.52;135.09;171.52;141.32;0.81;0.19;0.84;0.16;;4
translation-individual;;0;;1;1;0;0;0;;35;1.00;122.58;47.37;123.64;49.62;0.77;0.23;0.97;0.03;;2
translation-individual_corrected;;0;;1;1;0;0;0;;35;1.00;153.14;51.60;153.99;56.37;1.00;0.00;1.00;0.00;;2
