Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;1;1;0;;36;0.72;163.43;139.45;163.46;141.92;0.94;0.06;0.00;1.00;;4
filler-1_corrected;;0;;1;1;1;1;0;;36;0.89;203.50;147.20;204.79;151.89;0.89;0.11;0.03;0.97;;4
filler-2;;0;;1;1;0;0;0;;38;0.87;146.81;150.54;147.25;153.27;0.89;0.11;0.08;0.92;;3
filler-2_corrected;;1;;1;1;1;1;1;;38;1.00;192.17;162.16;198.50;166.52;0.71;0.29;0.26;0.74;;3
FULL_BAY_IrishRecipe_cell4;;0;;1;1;1;1;0;;216;0.83;196.53;113.55;199.76;114.37;0.53;0.47;0.08;0.92;;20
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;216;0.65;212.82;114.10;213.56;114.17;0.22;0.78;0.43;0.57;;20
XXX-translation-1;;0;;1;1;0;0;0;;18;0.83;80.61;163.18;83.26;165.01;0.39;0.61;0.06;0.94;;2
XXX-translation-1_corrected;;0;;1;1;0;0;0;;18;1.00;99.31;162.71;99.52;165.37;0.00;1.00;0.44;0.56;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;0;1;1;0;;195;0.49;329.00;164.86;330.70;164.96;0.54;0.46;0.02;0.98;;17
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;195;0.78;406.82;176.05;410.59;176.30;0.50;0.50;0.10;0.90;;17
XXX-translation-2;;0;;1;0;0;0;0;;17;0.59;135.06;163.34;143.74;163.37;0.65;0.35;0.00;1.00;;2
XXX-translation-2_corrected;;0;;1;1;0;0;0;;17;0.88;127.02;158.41;134.25;160.87;0.24;0.76;0.00;1.00;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;1;1;0;;85;0.91;163.00;101.05;163.00;101.51;0.58;0.42;0.00;1.00;;8
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;85;0.99;177.66;104.50;178.14;104.50;0.32;0.68;0.12;0.88;;8
