Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;12;1.00;194.12;148.78;195.12;158.50;0.83;0.17;0.58;0.42;;1
filler-1_corrected;;0;;1;1;1;1;0;;12;0.67;759.99;240.69;810.02;258.97;0.83;0.17;1.00;0.00;;1
filler-2;;0;;1;1;1;1;0;;118;0.99;166.41;135.16;166.57;135.60;0.93;0.07;0.17;0.83;;13
filler-2_corrected;;0;;1;0;1;1;1;;118;0.58;3641.46;4150.31;3641.73;4170.72;0.47;0.53;0.46;0.54;;13
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;45;1.00;321.51;102.51;321.52;102.82;0.56;0.44;0.16;0.84;;5
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;1;1;1;;45;0.62;832.64;4288.48;848.33;4340.25;0.40;0.60;0.53;0.47;;5
translation-far;;1;;1;1;1;1;1;;14;1.00;285.31;100.06;310.19;100.85;0.57;0.43;0.57;0.43;;1
translation-far_corrected;;0;;1;1;1;1;0;;14;0.93;464.42;117.36;465.43;118.07;0.71;0.29;0.93;0.07;;1
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;105;0.91;401.26;93.88;411.01;93.92;0.41;0.59;0.25;0.75;;12
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;105;0.91;476.01;361.03;479.10;362.51;0.42;0.58;0.87;0.13;;12
1-Shabam-reference-individual;;0;;1;1;0;0;1;;32;0.91;337.08;72.48;343.99;72.57;0.34;0.66;0.56;0.44;;4
1-Shabam-reference-individual_corrected;;0;;1;1;1;1;0;;32;0.94;382.69;86.29;390.84;86.87;0.50;0.50;1.00;0.00;;4
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;35;1.00;264.67;142.87;268.95;147.38;0.43;0.57;0.20;0.80;;5
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;35;0.86;1196.23;841.07;1205.83;865.07;0.17;0.83;0.40;0.60;;5
translation-individual;;0;;1;1;0;0;1;;11;1.00;122.91;62.06;122.98;62.31;0.36;0.64;0.18;0.82;;1
translation-individual_corrected;;0;;1;1;0;0;1;;11;1.00;163.87;74.11;170.55;74.83;0.18;0.82;0.64;0.36;;1
