Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;1;1;0;;18;1.00;242.96;116.36;275.90;117.38;1.00;0.00;0.00;1.00;;2
filler-1_corrected;;0;;1;1;1;1;0;;18;0.94;237.93;142.52;276.07;143.15;1.00;0.00;0.00;1.00;;2
filler-2;;0;;0;1;0;0;0;;6;1.00;143.44;97.03;149.27;98.26;1.00;0.00;0.83;0.17;;1
filler-2_corrected;;0;;0;1;0;0;0;;6;1.00;141.83;82.27;149.73;83.16;1.00;0.00;1.00;0.00;;1
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;78;0.90;148.77;245.99;149.97;249.27;0.44;0.56;0.19;0.81;;8
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;78;0.83;161.84;239.54;162.44;240.34;0.50;0.50;0.19;0.81;;8
XXX-translation-1;;0;;1;1;0;0;0;;11;1.00;99.73;35.44;109.83;35.53;0.18;0.82;0.00;1.00;;1
XXX-translation-1_corrected;;0;;1;1;0;0;0;;11;1.00;115.54;42.28;127.57;44.23;0.36;0.64;0.00;1.00;;1
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;93;0.85;294.44;242.67;296.24;264.01;0.22;0.78;0.19;0.81;;10
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;93;0.57;333.56;271.89;340.22;297.63;0.27;0.73;0.19;0.81;;10
XXX-translation-2;;0;;1;1;0;0;0;;13;1.00;166.93;54.14;194.08;56.39;0.54;0.46;0.00;1.00;;1
XXX-translation-2_corrected;;0;;1;1;0;0;0;;13;0.92;190.28;75.72;225.37;75.87;0.54;0.46;0.00;1.00;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;0;;54;1.00;125.42;46.15;127.64;46.55;0.39;0.61;0.00;1.00;;7
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;0;0;0;;54;1.00;144.48;56.56;145.89;56.95;0.52;0.48;0.00;1.00;;7
