Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;0;1;1;0;;22;0.09;356.35;241.02;373.63;252.71;0.91;0.09;0.91;0.09;;3
filler-1_corrected;;0;;1;0;1;1;0;;22;0.00;323.17;331.90;338.78;348.01;0.91;0.09;0.91;0.09;;3
filler-2;;0;;1;0;0;0;0;;38;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;;6
filler-2_corrected;;0;;1;0;0;0;0;;38;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;;6
1.reference-lSRP-Right-shelf;;0;;1;0;0;0;0;;56;0.02;120.12;63.57;121.20;64.14;0.98;0.02;0.98;0.02;;9
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;0;0;0;;56;0.02;108.20;79.06;109.18;79.78;0.98;0.02;0.98;0.02;;9
translation-far;;1;;1;1;1;1;1;;14;0.93;332.71;153.34;333.54;154.22;0.43;0.57;0.79;0.21;;2
translation-far_corrected;;1;;1;1;1;1;1;;14;0.79;341.88;237.71;341.88;245.18;0.43;0.57;0.71;0.29;;2
1.Shabam-Marketing-reference;;0;;1;0;0;0;0;;105;0.02;97.86;35.07;98.80;35.40;1.00;0.00;1.00;0.00;;17
1.Shabam-Marketing-reference_corrected;;0;;1;0;0;0;0;;105;0.02;87.61;32.23;88.45;32.53;1.00;0.00;1.00;0.00;;17
translation-individual;;0;;1;1;0;0;0;;11;1.00;41.17;184.61;42.01;217.59;0.00;1.00;0.82;0.18;;2
translation-individual_corrected;;0;;1;0;0;0;1;;11;0.45;54.82;334.71;56.55;391.13;0.27;0.73;0.73;0.27;;2
1.lSRP-pepper-individual;;0;;1;0;1;1;0;;30;0.27;446.12;119.36;519.71;136.56;0.73;0.27;1.00;0.00;;5
1.lSRP-pepper-individual_corrected;;0;;1;0;1;1;0;;30;0.20;420.93;112.49;490.07;122.13;0.77;0.23;1.00;0.00;;5
1-Shabam-reference-individual;;0;;0;1;1;1;0;;8;0.88;317.46;108.70;342.86;118.52;0.38;0.63;1.00;0.00;;1
1-Shabam-reference-individual_corrected;;0;;0;1;1;1;0;;8;0.88;296.52;117.60;320.16;125.34;0.38;0.63;1.00;0.00;;1
