Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;164;0.88;239.03;229.16;239.07;229.89;0.36;0.64;0.31;0.69;;10
filler-1_corrected;;1;;1;1;1;1;1;;164;0.80;348.57;348.53;349.02;360.36;0.40;0.60;0.34;0.66;;10
filler-2;;1;;1;1;1;1;1;;137;0.97;200.12;184.37;203.52;184.60;0.80;0.20;0.47;0.53;;8
filler-2_corrected;;1;;1;1;1;1;1;;137;0.94;207.99;232.32;209.96;234.66;0.83;0.17;0.53;0.47;;8
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;212;0.96;358.85;144.29;386.69;146.18;0.23;0.77;0.23;0.77;;13
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;212;0.83;441.83;195.70;464.48;196.22;0.25;0.75;0.24;0.76;;13
translation-far;;0;;1;1;0;0;0;;35;0.91;91.47;215.23;92.09;234.73;0.09;0.91;0.51;0.49;;2
translation-far_corrected;;1;;1;1;1;1;1;;35;0.80;238.71;361.22;251.78;398.34;0.34;0.66;0.51;0.49;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;851;0.95;445.09;168.26;452.86;168.46;0.39;0.61;0.64;0.36;;51
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;851;0.86;513.97;224.54;514.20;227.63;0.43;0.57;0.68;0.32;;51
translation-individual;;1;;1;1;1;1;1;;47;0.74;416.87;288.72;432.72;335.32;0.38;0.62;0.51;0.49;;3
translation-individual_corrected;;1;;1;1;1;1;1;;47;0.68;3351.25;1398.36;3504.83;1518.68;0.64;0.36;0.51;0.49;;3
1-Shabam-reference-individual;;1;;1;1;1;1;1;;200;0.97;187.08;137.21;187.65;138.43;0.76;0.25;0.83;0.17;;13
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;200;0.97;215.23;185.91;217.53;188.94;0.87;0.14;0.86;0.14;;13
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;205;0.97;174.53;140.89;174.59;142.82;0.17;0.83;0.48;0.52;;13
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;205;0.94;245.08;214.00;247.99;219.68;0.23;0.77;0.52;0.48;;13
