Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;1;1;0;;104;0.96;216.89;120.71;217.27;122.71;0.55;0.45;0.99;0.01;;8
filler-1_corrected;;0;;1;1;1;1;0;;104;0.82;15619.65;4431.64;15706.33;4454.41;0.96;0.04;0.96;0.04;;8
filler-2;;1;;1;1;1;1;1;;192;0.92;215.18;162.40;215.27;163.33;0.40;0.60;0.84;0.16;;15
filler-2_corrected;;0;;1;1;1;1;0;;192;0.83;4812.90;1659.03;4817.44;1660.06;0.94;0.06;0.96;0.04;;15
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;142;0.94;178.00;201.21;178.05;201.23;0.75;0.25;0.69;0.31;;11
1.reference-lSRP-Right-shelf_corrected;;0;;1;1;1;1;0;;142;0.81;336.08;1334.23;336.18;1343.26;0.99;0.01;0.94;0.06;;11
translation-far;;0;;1;1;0;0;1;;29;0.93;101.40;192.12;101.69;213.21;0.24;0.76;0.45;0.55;;2
translation-far_corrected;;0;;1;1;1;1;0;;29;0.93;478.60;131.59;488.90;134.12;0.97;0.03;1.00;0.00;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;586;0.97;208.74;157.61;209.42;157.75;0.49;0.51;0.79;0.21;;46
1.Shabam-Marketing-reference_corrected;;0;;1;1;1;1;0;;586;0.79;2125.48;1625.75;2125.51;1626.64;0.92;0.08;0.91;0.09;;46
translation-individual;;1;;1;1;1;1;1;;29;1.00;181.55;128.70;192.43;132.99;0.45;0.55;0.59;0.41;;2
translation-individual_corrected;;0;;1;1;1;1;0;;29;0.83;161.69;218.56;166.23;228.65;1.00;0.00;1.00;0.00;;2
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;154;0.93;202.15;207.64;205.70;207.64;0.35;0.65;0.74;0.26;;13
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;154;0.86;1539.82;1110.82;1544.34;1115.78;0.94;0.06;0.95;0.05;;13
1-Shabam-reference-individual;;0;;1;1;0;0;1;;120;0.98;143.43;179.83;143.45;186.72;0.58;0.42;0.62;0.38;;10
1-Shabam-reference-individual_corrected;;0;;1;1;1;1;0;;120;0.73;1876.89;1171.20;1881.11;1171.21;0.93;0.07;0.90;0.10;;10
