Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;0;1;1;1;;30;0.33;476.74;584.01;477.26;590.72;0.17;0.83;0.87;0.13;;7
filler-1_corrected;;0;;1;1;0;0;0;;30;0.97;144.97;119.53;146.33;121.96;0.87;0.13;0.93;0.07;;7
filler-2;;1;;1;1;1;1;1;;21;0.71;219.60;466.56;227.95;502.69;0.14;0.86;0.14;0.86;;4
filler-2_corrected;;0;;1;1;0;0;0;;21;0.95;133.20;163.38;140.70;167.45;1.00;0.00;0.71;0.29;;4
FULL_BAY_IrishRecipe_cell4;;0;;1;0;1;1;0;;32;0.00;146.76;247.27;146.78;251.36;0.00;1.00;0.00;1.00;;7
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;1;0;0;0;;32;1.00;12.93;4.83;12.94;4.86;1.00;0.00;1.00;0.00;;7
XXX-translation-1;;0;;0;0;0;0;0;;9;0.00;140.67;58.17;140.69;61.41;0.11;0.89;0.00;1.00;;2
XXX-translation-1_corrected;;0;;0;1;0;0;0;;9;1.00;163.57;2.36;172.71;2.45;1.00;0.00;1.00;0.00;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;0;1;1;1;;77;0.44;599.22;622.87;600.15;629.79;0.26;0.74;0.43;0.57;;17
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;77;0.83;636.92;430.45;645.91;430.58;0.95;0.05;0.81;0.19;;17
XXX-translation-2;;0;;1;0;0;0;0;;11;0.64;137.39;194.58;137.39;207.54;0.64;0.36;1.00;0.00;;2
XXX-translation-2_corrected;;0;;1;1;1;1;0;;11;0.82;1848.88;1855.61;1924.78;1904.95;0.91;0.09;0.82;0.18;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;0;0;1;1;0;;9;0.00;148.54;118.46;162.50;127.40;0.67;0.33;1.00;0.00;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;0;1;0;0;0;;9;1.00;19.78;9.88;19.92;9.97;1.00;0.00;1.00;0.00;;2
