Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;0;1;1;1;1;;9;1.00;283.56;185.20;303.35;196.76;0.78;0.22;0.78;0.22;;2
filler-1_corrected;;0;;0;1;1;1;0;;9;0.67;1307.60;981.59;1401.29;1053.63;0.00;1.00;0.44;0.56;;2
filler-2;;0;;0;1;0;0;0;;1;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;;0
filler-2_corrected;;0;;0;1;0;0;0;;1;1.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;;0
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;19;1.00;275.58;153.38;276.18;154.81;0.58;0.42;0.63;0.37;;4
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;19;0.74;1839.75;1050.09;1904.04;1082.80;0.16;0.84;0.79;0.21;;4
translation-far;;0;;0;1;0;0;0;;6;1.00;80.06;59.85;80.23;60.71;1.00;0.00;1.00;0.00;;1
translation-far_corrected;;0;;0;0;1;1;1;;6;0.17;1062.34;713.38;1144.76;761.76;0.33;0.67;0.33;0.67;;1
1.Shabam-Marketing-reference;;0;;1;0;1;1;1;;145;0.57;799.43;303.24;844.56;303.28;0.72;0.28;0.85;0.15;;50
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;145;0.74;12130.90;7528.05;12183.92;7563.65;0.55;0.45;0.81;0.19;;50
1.lSRP-pepper-individual;;0;;0;1;1;1;0;;7;0.71;504.36;167.91;504.37;180.36;0.57;0.43;1.00;0.00;;1
1.lSRP-pepper-individual_corrected;;0;;0;1;1;1;1;;7;0.86;276.62;194.49;298.70;207.64;0.43;0.57;0.71;0.29;;1
1-Shabam-reference-individual;;0;;0;1;1;1;0;;9;0.67;222.09;165.89;223.36;169.99;1.00;0.00;0.89;0.11;;2
1-Shabam-reference-individual_corrected;;0;;0;1;1;1;1;;9;0.67;2425.73;1738.84;2562.36;1880.87;0.78;0.22;0.67;0.33;;2
translation-individual;;0;;0;1;0;0;0;;9;1.00;120.36;143.72;121.02;146.73;1.00;0.00;0.67;0.33;;2
translation-individual_corrected;;0;;0;0;1;1;1;;9;0.56;644.79;455.14;686.97;484.01;0.44;0.56;0.78;0.22;;2
