Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;29;0.97;208.86;138.88;210.83;140.13;0.55;0.45;0.76;0.24;;2
filler-1_corrected;;0;;1;1;0;0;0;;29;1.00;86.62;21.25;88.62;21.56;0.00;1.00;0.97;0.03;;2
filler-2;;1;;1;1;1;1;1;;31;1.00;189.90;96.00;192.63;97.10;0.42;0.58;0.74;0.26;;2
filler-2_corrected;;0;;1;1;1;1;0;;31;0.94;711.95;177.50;730.50;182.92;0.10;0.90;0.87;0.13;;2
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;30;0.97;200.23;150.74;200.72;150.93;0.37;0.63;0.37;0.63;;2
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;30;0.87;885.83;226.42;913.55;233.18;0.17;0.83;0.83;0.17;;2
translation-far;;0;;1;1;0;0;0;;42;0.98;111.71;136.87;111.72;137.73;0.36;0.64;0.90;0.10;;3
translation-far_corrected;;0;;1;1;0;0;0;;42;1.00;109.23;22.99;111.38;23.35;0.00;1.00;0.88;0.12;;3
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;303;0.94;358.77;166.43;361.83;167.71;0.53;0.47;0.85;0.15;;21
1.Shabam-Marketing-reference_corrected;;0;;1;1;1;1;0;;303;0.94;718.47;206.74;719.10;206.84;0.08;0.92;0.87;0.13;;21
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;67;0.94;227.53;175.16;229.76;175.40;0.27;0.73;0.49;0.51;;5
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;67;0.91;576.87;148.37;577.59;148.56;0.06;0.94;0.72;0.28;;5
1-Shabam-reference-individual;;0;;1;1;0;0;1;;52;1.00;132.33;98.12;135.27;103.39;0.52;0.48;0.63;0.37;;3
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;0;;52;0.92;329.16;72.96;329.47;73.42;0.06;0.94;0.87;0.13;;3
translation-individual;;0;;1;1;0;0;0;;29;1.00;88.21;70.60;88.43;74.80;0.28;0.72;0.97;0.03;;2
translation-individual_corrected;;0;;1;1;0;0;0;;29;0.97;118.20;24.70;119.87;24.85;0.00;1.00;0.93;0.07;;2
