Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;41;1.00;270.80;112.63;291.26;114.61;0.34;0.66;0.39;0.61;;10
filler-1_corrected;;1;;1;1;1;1;1;;41;1.00;268.11;181.07;285.83;181.08;0.39;0.61;0.61;0.39;;10
filler-2;;0;;1;1;0;0;0;;15;1.00;200.86;61.60;200.93;62.19;0.00;1.00;0.00;1.00;;2
filler-2_corrected;;0;;1;1;1;1;0;;15;0.73;341.66;150.64;349.21;150.64;0.00;1.00;0.20;0.80;;2
FULL_BAY_IrishRecipe_cell4;;0;;1;1;1;1;0;;20;0.80;99.89;94.22;101.25;94.27;0.05;0.95;0.30;0.70;;4
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;20;0.75;150.86;171.52;155.40;172.70;0.20;0.80;0.60;0.40;;4
XXX-translation-1;;0;;1;1;0;0;0;;10;1.00;23.46;58.50;23.46;58.52;0.00;1.00;0.10;0.90;;2
XXX-translation-1_corrected;;0;;1;1;0;0;0;;10;1.00;55.93;111.00;56.20;111.19;0.00;1.00;0.70;0.30;;2
3_SHELVES_IrishRecipe_cell4;;0;;0;1;0;0;0;;5;1.00;236.21;46.86;238.11;51.43;0.60;0.40;0.00;1.00;;3
3_SHELVES_IrishRecipe_cell4_corrected;;0;;0;1;1;1;1;;5;1.00;338.37;92.26;338.55;98.54;0.60;0.40;0.60;0.40;;3
XXX-translation-2;;0;;0;1;0;0;1;;9;1.00;199.32;76.50;200.94;83.99;0.44;0.56;0.33;0.67;;2
XXX-translation-2_corrected;;0;;0;1;1;1;1;;9;1.00;238.60;90.40;238.74;95.25;0.44;0.56;0.67;0.33;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;0;;25;1.00;86.28;55.01;86.55;55.20;0.04;0.96;0.04;0.96;;7
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;0;0;0;;25;1.00;104.53;71.69;104.63;72.41;0.04;0.96;0.68;0.32;;7
