Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;71;0.93;166.71;213.68;167.63;214.46;0.44;0.56;0.30;0.70;;4
filler-1_corrected;;1;;1;1;1;1;1;;71;0.93;160.59;316.20;161.36;316.68;0.76;0.24;0.35;0.65;;4
filler-2;;1;;1;1;1;1;1;;154;0.92;276.13;236.99;288.54;237.67;0.31;0.69;0.29;0.71;;8
filler-2_corrected;;1;;1;1;1;1;1;;154;0.90;344.56;341.31;361.95;342.32;0.74;0.26;0.36;0.64;;8
FULL_BAY_IrishRecipe_cell4;;0;;1;0;1;1;0;;59;0.27;157.89;252.20;158.03;264.40;0.03;0.97;0.61;0.39;;3
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;59;0.86;697.12;685.61;710.19;715.04;0.15;0.85;0.75;0.25;;3
XXX-translation-1;;0;;1;1;0;0;0;;30;0.93;81.61;128.01;83.39;128.89;0.03;0.97;0.03;0.97;;1
XXX-translation-1_corrected;;0;;1;1;0;0;0;;30;0.93;56.84;177.06;56.88;178.57;0.03;0.97;0.33;0.67;;1
3_SHELVES_IrishRecipe_cell4;;0;;1;1;1;1;0;;103;0.94;217.29;249.48;222.80;249.64;0.05;0.95;0.29;0.71;;5
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;103;0.82;304.52;344.41;330.67;348.86;0.16;0.84;0.46;0.54;;5
XXX-translation-2;;0;;1;1;0;0;0;;41;0.90;114.71;236.74;120.16;250.72;0.02;0.98;0.56;0.44;;2
XXX-translation-2_corrected;;0;;1;1;1;1;0;;41;0.90;252.30;514.04;269.32;543.14;0.02;0.98;0.61;0.39;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;1;1;0;;89;0.96;154.48;198.22;155.29;205.42;0.01;0.99;0.34;0.66;;5
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;89;0.81;527.02;964.26;537.01;983.85;0.06;0.94;0.51;0.49;;5
