Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;299;0.80;331.51;190.03;333.19;190.25;0.30;0.70;0.90;0.10;;18
filler-1_corrected;;1;;1;1;1;1;1;;299;0.68;6253.38;473.54;6253.57;474.00;0.29;0.71;0.80;0.20;;18
filler-2;;0;;1;1;1;1;0;;89;0.76;220.30;239.98;220.37;254.79;0.62;0.38;0.91;0.09;;6
filler-2_corrected;;0;;1;0;1;1;1;;89;0.51;973.16;421.68;1018.00;423.98;0.62;0.38;0.69;0.31;;6
FULL_BAY_IrishRecipe_cell4;;0;;1;1;1;1;0;;158;0.81;101.35;178.81;101.97;179.25;0.35;0.65;0.93;0.07;;9
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;158;0.72;136.42;250.80;136.42;250.87;0.39;0.61;0.85;0.15;;9
XXX-translation-1;;0;;1;1;0;0;0;;41;0.83;62.52;208.69;63.01;208.69;0.00;1.00;0.90;0.10;;2
XXX-translation-1_corrected;;0;;1;1;0;0;0;;41;0.83;68.13;262.80;68.40;262.93;0.00;1.00;0.80;0.20;;2
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;158;0.88;238.13;200.62;238.67;204.42;0.11;0.89;0.54;0.46;;9
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;158;0.87;257.14;315.45;265.77;321.79;0.11;0.89;0.42;0.58;;9
XXX-translation-2;;0;;1;0;0;0;0;;34;0.41;150.99;199.22;158.96;201.52;0.00;1.00;0.97;0.03;;2
XXX-translation-2_corrected;;0;;1;0;0;0;0;;34;0.38;117.09;223.13;121.12;226.56;0.00;1.00;0.94;0.06;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;1;1;0;;157;0.91;157.08;140.60;161.33;140.81;0.01;0.99;0.80;0.20;;10
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;0;0;0;;157;0.97;111.31;164.58;111.51;164.90;0.01;0.99;0.68;0.32;;10
