Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;14;1.00;185.36;59.98;185.60;60.55;0.86;0.14;0.29;0.71;;2
filler-1_corrected;;0;;1;1;0;0;0;;14;1.00;161.96;78.11;162.67;79.82;0.86;0.14;0.00;1.00;;2
filler-2;;0;;1;1;0;0;0;;16;1.00;69.19;43.77;72.08;43.97;1.00;0.00;0.81;0.19;;2
filler-2_corrected;;0;;1;1;0;0;0;;16;1.00;55.47;67.31;58.72;67.86;1.00;0.00;0.06;0.94;;2
FULL_BAY_IrishRecipe_cell4;;0;;1;1;0;0;0;;20;0.95;54.88;56.63;56.38;57.54;1.00;0.00;0.90;0.10;;2
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;1;0;0;0;;20;1.00;46.28;87.80;47.90;89.29;1.00;0.00;0.45;0.55;;2
XXX-translation-1;;0;;1;1;0;0;0;;10;1.00;31.88;45.25;31.94;46.39;1.00;0.00;1.00;0.00;;2
XXX-translation-1_corrected;;0;;1;1;0;0;0;;10;1.00;28.16;68.35;28.16;69.25;1.00;0.00;0.20;0.80;;2
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;73;0.85;342.41;151.32;345.98;156.44;0.78;0.22;0.40;0.60;;9
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;73;0.62;272.76;250.78;272.87;252.90;0.79;0.21;0.29;0.71;;9
XXX-translation-2;;0;;1;1;0;0;0;;13;1.00;135.71;120.81;146.69;122.80;1.00;0.00;0.38;0.62;;1
XXX-translation-2_corrected;;0;;1;1;0;0;0;;13;0.69;104.28;200.72;110.35;205.74;1.00;0.00;0.08;0.92;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;1;1;0;;30;1.00;161.92;133.72;161.94;141.24;1.00;0.00;0.73;0.27;;4
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;30;0.93;129.39;210.43;129.39;221.19;1.00;0.00;0.57;0.43;;4
