Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
prod_cell1;;0;;1;1;0;0;0;;200;1.00;327.13;156.64;330.80;157.03;0.40;0.61;1.00;0.00;;20
prod_cell1_corrected;;0;;1;1;0;0;0;;200;0.97;372.19;181.87;381.69;181.88;0.28;0.73;1.00;0.00;;20
task2_prod_cell1;;1;;1;1;1;1;1;;820;0.97;332.63;886.86;334.52;886.86;0.46;0.54;0.85;0.15;;60
task2_prod_cell1_corrected;;1;;1;1;1;1;1;;820;0.94;387.08;905.87;387.28;905.87;0.37;0.63;0.84;0.16;;60
Cell1_22_Yokids_CherryBerryBase;;0;;1;1;0;0;0;;181;0.98;328.38;237.08;338.46;238.84;0.51;0.49;1.00;0.00;;20
Cell1_22_Yokids_CherryBerryBase_corrected;;0;;1;1;0;0;0;;181;0.85;368.65;348.31;383.23;348.37;0.35;0.65;1.00;0.00;;20
Cell1_11_Light_Fit_vanilla;;0;;1;1;0;0;0;;13;1.00;242.48;167.68;265.82;168.94;0.85;0.15;1.00;0.00;;4
Cell1_11_Light_Fit_vanilla_corrected;;0;;1;1;0;0;0;;13;0.92;278.68;217.21;308.13;226.95;0.69;0.31;1.00;0.00;;4
Cell1_21_Light_Fit_Strawberry;;0;;1;1;0;0;0;;28;0.68;322.25;340.09;339.67;340.42;0.50;0.50;1.00;0.00;;3
Cell1_21_Light_Fit_Strawberry_corrected;;0;;1;0;0;0;0;;28;0.64;433.47;488.78;457.19;490.37;0.43;0.57;1.00;0.00;;3
Cell1_12_YoBaby_Banana_Mango;;0;;1;1;0;0;0;;83;0.82;394.73;245.45;433.78;257.81;0.75;0.25;1.00;0.00;;9
Cell1_12_YoBaby_Banana_Mango_corrected;;0;;1;1;0;0;0;;83;0.80;490.39;362.90;535.17;380.22;0.72;0.28;1.00;0.00;;9
TargetC;;1;;1;1;1;1;1;;532;0.95;335.01;1527.04;335.54;1594.31;0.45;0.55;0.72;0.28;;60
TargetC_corrected;;1;;1;1;1;1;1;;532;0.91;397.91;1519.10;400.14;1588.13;0.37;0.63;0.72;0.28;;60
peapodB;;0;;1;1;0;0;0;;64;0.72;424.10;255.37;429.36;262.49;0.47;0.53;1.00;0.00;;7
peapodB_corrected;;0;;1;0;0;0;0;;64;0.64;431.79;277.37;432.94;282.53;0.44;0.56;1.00;0.00;;7
