Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;0;1;1;;44;0.98;161.32;220.34;162.94;222.42;0.57;0.43;0.77;0.23;;2
filler-1_corrected;;0;;1;1;0;0;1;;44;0.82;158.23;328.19;161.14;329.88;0.80;0.20;0.39;0.61;;2
filler-2;;1;;1;1;1;1;1;;53;1.00;250.19;98.73;250.66;101.45;0.43;0.57;0.87;0.13;;3
filler-2_corrected;;1;;1;1;1;1;1;;53;1.00;285.11;152.76;285.84;153.51;0.49;0.51;0.40;0.60;;3
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;206;0.98;255.30;133.64;273.87;133.64;0.11;0.89;0.17;0.83;;8
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;1;1;0;;206;0.54;303.21;213.40;323.92;214.22;0.12;0.88;0.01;0.99;;8
translation-far;;0;;1;1;0;1;0;;36;1.00;155.47;154.79;172.57;157.44;0.00;1.00;0.39;0.61;;1
translation-far_corrected;;0;;1;1;1;1;0;;36;0.72;165.16;246.27;178.87;260.31;0.06;0.94;0.06;0.94;;1
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;623;0.97;287.37;155.87;287.60;156.53;0.28;0.72;0.67;0.33;;26
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;623;0.88;367.92;233.45;371.26;233.48;0.38;0.62;0.38;0.62;;26
translation-individual;;0;;1;1;0;0;0;;38;0.95;104.23;96.98;105.14;99.51;0.03;0.97;1.00;0.00;;1
translation-individual_corrected;;0;;1;1;1;1;0;;38;0.92;172.90;162.40;172.93;168.14;0.03;0.97;0.89;0.11;;1
1-Shabam-reference-individual;;0;;1;1;1;1;0;;226;0.94;200.05;145.78;208.93;145.97;0.00;1.00;0.63;0.37;;9
1-Shabam-reference-individual_corrected;;0;;1;1;1;1;0;;226;0.85;269.58;252.99;284.43;253.52;0.04;0.96;0.31;0.69;;9
1.lSRP-pepper-individual;;0;;1;1;0;0;0;;139;0.99;137.40;120.13;139.37;121.37;0.00;1.00;0.65;0.35;;7
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;139;0.97;196.04;184.66;200.80;186.87;0.00;1.00;0.29;0.71;;7
