Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;79;0.96;186.39;170.96;187.32;175.86;0.34;0.66;0.82;0.18;;8
filler-1_corrected;;1;;1;1;1;1;1;;79;0.95;220.56;240.10;226.29;241.57;0.44;0.56;0.42;0.58;;8
filler-2;;0;;1;1;1;1;0;;235;0.71;268.88;153.98;268.90;154.02;0.15;0.85;0.97;0.03;;23
filler-2_corrected;;0;;1;1;1;1;0;;235;0.80;279.84;171.45;280.41;172.36;0.26;0.74;0.91;0.09;;23
FULL_BAY_IrishRecipe_cell4;;0;;1;0;1;1;0;;194;0.65;124.71;195.39;124.71;195.79;0.05;0.95;0.90;0.10;;20
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;194;0.77;129.60;236.31;129.63;237.38;0.23;0.77;0.66;0.34;;20
XXX-translation-1;;0;;1;1;0;0;0;;25;0.84;44.83;145.95;45.09;147.21;0.00;1.00;0.96;0.04;;2
XXX-translation-1_corrected;;0;;1;1;0;0;1;;25;0.92;80.68;182.31;80.78;186.81;0.20;0.80;0.80;0.20;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;1;1;1;0;;176;0.77;158.89;161.55;160.02;162.48;0.05;0.95;0.98;0.02;;18
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;176;0.84;175.34;173.90;175.79;174.02;0.13;0.88;0.93;0.07;;18
XXX-translation-2;;0;;1;0;0;0;0;;62;0.65;153.26;216.86;155.48;218.91;0.50;0.50;0.97;0.03;;6
XXX-translation-2_corrected;;1;;1;1;1;1;1;;62;0.69;178.55;230.08;182.62;230.09;0.82;0.18;0.85;0.15;;6
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;1;;83;1.00;114.60;129.03;117.29;131.20;0.48;0.52;0.54;0.46;;9
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;83;0.78;197.10;279.45;204.16;290.06;0.66;0.34;0.14;0.86;;9
