Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;0;0;0;0;;37;0.08;84.44;61.81;88.02;64.02;1.00;0.00;1.00;0.00;;3
filler-1_corrected;;0;;1;0;1;1;0;;37;0.00;3356.19;1085.81;3449.28;1118.74;0.95;0.05;0.95;0.05;;3
filler-2;;0;;1;0;1;1;1;;62;0.31;476.89;218.73;563.56;258.92;0.79;0.21;0.82;0.18;;5
filler-2_corrected;;0;;1;0;1;1;1;;62;0.29;580.67;295.24;687.38;353.76;0.71;0.29;0.69;0.31;;5
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;57;0.96;140.63;120.90;140.98;121.82;0.65;0.35;0.72;0.28;;6
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;57;0.46;380.04;163.86;411.25;169.95;0.37;0.63;0.30;0.70;;6
XXX-translation-1;;0;;1;1;0;0;0;;16;0.94;65.68;137.18;66.30;137.70;0.94;0.06;0.94;0.06;;2
XXX-translation-1_corrected;;1;;1;1;1;1;1;;16;0.75;2717.81;1671.10;2723.00;1680.29;0.44;0.56;0.38;0.63;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;0;0;0;0;;237;0.01;53.36;27.40;53.59;27.51;1.00;0.00;1.00;0.00;;17
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;0;0;0;;237;0.01;54.84;41.41;55.06;41.59;1.00;0.00;0.99;0.01;;17
XXX-translation-2;;0;;1;1;1;1;0;;20;0.90;274.54;96.62;282.52;97.02;0.35;0.65;1.00;0.00;;3
XXX-translation-2_corrected;;1;;1;1;1;1;1;;20;0.90;334.53;163.50;344.87;169.06;0.25;0.75;0.50;0.50;;3
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;0;;59;1.00;91.83;104.50;91.97;104.50;0.47;0.53;0.92;0.08;;7
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;59;0.95;637.34;410.93;652.20;420.24;0.31;0.69;0.46;0.54;;7
