Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;11;0.91;74.24;139.68;77.61;142.59;0.91;0.09;0.64;0.36;;2
filler-1_corrected;;0;;1;0;1;1;0;;11;0.55;839.69;544.10;841.90;547.47;0.91;0.09;0.18;0.82;;2
filler-2;;0;;1;1;0;0;0;;46;1.00;115.44;70.78;115.52;73.26;0.61;0.39;1.00;0.00;;7
filler-2_corrected;;0;;1;1;0;0;1;;46;1.00;329.49;75.35;341.24;75.80;0.46;0.54;0.70;0.30;;7
FULL_BAY_IrishRecipe_cell4;;0;;1;1;0;1;0;;23;1.00;104.28;84.76;104.84;86.14;0.48;0.52;1.00;0.00;;4
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;1;0;0;0;;23;0.70;214.33;51.29;233.90;51.64;0.22;0.78;1.00;0.00;;4
XXX-translation-1;;1;;1;1;0;1;1;;11;1.00;231.20;81.64;271.04;89.08;0.55;0.45;0.73;0.27;;2
XXX-translation-1_corrected;;0;;1;1;1;1;0;;11;0.73;983.04;270.14;1082.02;304.90;0.18;0.82;0.91;0.09;;2
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;55;1.00;144.85;96.07;150.75;96.43;0.18;0.82;0.47;0.53;;8
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;55;0.89;1693.58;930.20;1694.15;930.92;0.15;0.85;0.36;0.64;;8
XXX-translation-2;;0;;1;1;0;0;1;;10;1.00;135.49;66.13;135.49;66.13;0.30;0.70;0.70;0.30;;2
XXX-translation-2_corrected;;1;;1;1;1;1;1;;10;0.90;428.07;157.45;459.35;169.59;0.30;0.70;0.60;0.40;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;1;;28;1.00;85.16;91.45;94.69;95.19;0.57;0.43;0.82;0.18;;5
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;0;0;0;;28;1.00;112.44;62.21;115.29;65.00;0.00;1.00;0.82;0.18;;5
