Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;10;1.00;159.09;70.68;177.94;72.07;1.00;0.00;0.00;1.00;;3
filler-1_corrected;;0;;1;1;0;0;0;;10;1.00;172.88;63.96;193.58;65.17;1.00;0.00;0.00;1.00;;3
filler-2;;0;;1;1;1;1;0;;21;1.00;160.64;102.41;173.16;105.16;1.00;0.00;0.43;0.57;;4
filler-2_corrected;;1;;1;1;1;1;1;;21;0.95;251.30;148.87;251.30;154.27;0.38;0.62;0.62;0.38;;4
FULL_BAY_IrishRecipe_cell4;;0;;1;1;0;0;1;;16;1.00;47.86;166.60;51.68;179.29;0.88;0.13;0.44;0.56;;4
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;16;0.56;587.25;521.31;638.44;575.53;0.19;0.81;0.44;0.56;;4
XXX-translation-1;;0;;1;0;1;1;1;;20;0.40;457.86;336.72;588.24;426.43;0.70;0.30;0.60;0.40;;2
XXX-translation-1_corrected;;0;;1;0;1;1;1;;20;0.40;508.98;257.70;652.13;327.93;0.60;0.40;0.75;0.25;;2
3_SHELVES_IrishRecipe_cell4;;0;;0;1;0;0;0;;8;1.00;241.78;36.75;242.66;37.05;0.25;0.75;0.00;1.00;;2
3_SHELVES_IrishRecipe_cell4_corrected;;0;;0;0;1;1;1;;8;0.25;3101.70;815.00;3106.38;815.67;0.50;0.50;0.50;0.50;;2
XXX-translation-2;;0;;1;1;1;1;0;;25;0.96;198.64;100.21;222.97;101.86;0.36;0.64;0.00;1.00;;5
XXX-translation-2_corrected;;0;;1;0;1;1;1;;25;0.20;23975.35;7969.49;24124.24;8048.97;0.64;0.36;0.36;0.64;;5
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;0;0;0;0;0;;7;0.57;68.31;194.05;69.38;225.28;0.00;1.00;0.00;1.00;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;0;0;1;1;1;;7;0.43;2942.70;758.64;3216.71;830.41;0.86;0.14;0.57;0.43;;1
