Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
prod_cell1;;0;;1;1;1;1;0;;20;1,00;218,78;708,24;223,83;727,38;0,70;0,30;0,95;0,05;;3
prod_cell1_corrected;;0;;1;1;1;1;0;;20;0,80;751,41;683,85;791,62;709,96;1,00;0,00;0,95;0,05;;3
task2_prod_cell1;;0;;1;1;0;0;0;;16;1,00;154,95;39,99;156,31;40,28;1,00;0,00;1,00;0,00;;2
task2_prod_cell1_corrected;;0;;1;1;0;0;0;;16;0,81;171,31;90,14;171,70;90,85;0,81;0,19;1,00;0,00;;2
Cell1_12_YoBaby_Banana_Mango;;0;;1;1;0;0;0;;25;0,96;230,21;71,02;238,90;72,23;0,60;0,40;1,00;0,00;;3
Cell1_12_YoBaby_Banana_Mango_corrected;;0;;1;0;0;0;0;;25;0,28;292,13;240,33;294,78;240,34;0,48;0,52;1,00;0,00;;3
Cell1_22_Yokids_CherryBerryBase;;0;;1;1;0;0;0;;24;1,00;282,39;182,96;302,58;193,29;0,50;0,50;1,00;0,00;;3
Cell1_22_Yokids_CherryBerryBase_corrected;;0;;1;0;1;1;0;;24;0,58;354,53;428,38;362,30;470,69;0,42;0,58;1,00;0,00;;3
Cell1_21_Light_Fit_Strawberry;;0;;1;1;0;0;0;;14;1,00;89,10;21,42;92,35;22,13;0,36;0,64;1,00;0,00;;2
Cell1_21_Light_Fit_Strawberry_corrected;;0;;1;0;0;0;0;;14;0,36;128,43;157,43;131,65;160,39;0,07;0,93;1,00;0,00;;2
Cell1_11_Light_Fit_vanilla;;0;;0;1;0;0;0;;6;1,00;154,48;36,21;160,81;36,62;0,83;0,17;1,00;0,00;;1
Cell1_11_Light_Fit_vanilla_corrected;;0;;0;1;0;0;0;;6;0,67;187,27;171,28;188,82;176,35;0,33;0,67;1,00;0,00;;1
peapodB;;0;;0;0;0;0;0;;9;0,44;216,56;110,67;218,74;114,64;1,00;0,00;1,00;0,00;;1
peapodB_corrected;;0;;0;0;1;1;0;;9;0,00;168,34;848,48;171,21;848,49;1,00;0,00;1,00;0,00;;1
TargetC;;0;;1;1;0;0;0;;14;1,00;131,61;32,98;136,64;33,30;1,00;0,00;1,00;0,00;;2
TargetC_corrected;;0;;1;0;0;0;0;;14;0,00;133,54;196,03;143,73;196,66;1,00;0,00;1,00;0,00;;2
