Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;36;1.00;233.11;66.60;233.14;66.75;0.78;0.22;0.39;0.61;;6
filler-1_corrected;;1;;1;1;1;1;1;;36;1.00;227.10;146.55;231.26;149.42;0.89;0.11;0.72;0.28;;6
filler-2;;1;;1;1;1;1;1;;42;1.00;216.96;92.51;225.07;92.54;0.55;0.45;0.48;0.52;;7
filler-2_corrected;;1;;1;1;1;1;1;;42;0.98;230.54;222.60;232.74;225.75;0.86;0.14;0.62;0.38;;7
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;39;1.00;203.66;119.27;204.75;119.30;0.13;0.87;0.28;0.72;;6
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;39;0.67;565.07;484.45;586.50;502.77;0.21;0.79;0.44;0.56;;6
translation-far;;0;;1;1;0;0;0;;13;1.00;115.87;64.98;121.38;65.50;0.00;1.00;0.46;0.54;;2
translation-far_corrected;;0;;1;1;0;0;1;;13;1.00;124.26;132.43;125.75;132.55;0.31;0.69;0.85;0.15;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;92;1.00;269.73;119.74;270.89;119.77;0.16;0.84;0.87;0.13;;15
1.Shabam-Marketing-reference_corrected;;0;;1;0;1;1;0;;92;0.51;187.63;170.36;187.78;171.36;0.68;0.32;0.98;0.02;;15
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;43;1.00;176.34;126.86;179.80;127.46;0.21;0.79;0.37;0.63;;7
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;43;0.81;228.53;332.02;230.04;337.05;0.49;0.51;0.58;0.42;;7
translation-individual;;0;;1;1;0;0;1;;14;1.00;97.75;112.90;101.86;119.47;0.43;0.57;0.50;0.50;;2
translation-individual_corrected;;0;;1;1;0;0;0;;14;0.86;62.57;297.97;66.81;323.74;1.00;0.00;0.71;0.29;;2
1-Shabam-reference-individual;;0;;1;1;0;0;1;;37;0.97;119.80;134.07;119.86;135.04;0.46;0.54;0.57;0.43;;6
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;37;0.89;168.76;216.40;171.93;217.26;0.89;0.11;0.73;0.27;;6
