Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;73;1.00;227.07;66.51;234.55;66.57;0.23;0.77;0.08;0.92;;5
filler-1_corrected;;1;;1;1;1;1;1;;73;0.93;289.73;175.44;301.45;175.44;0.41;0.59;0.33;0.67;;5
filler-2;;0;;1;1;0;0;0;;81;0.73;435.13;82.81;449.13;82.94;0.20;0.80;0.07;0.93;;5
filler-2_corrected;;0;;1;0;1;1;1;;81;0.59;538.64;316.52;541.25;327.54;0.42;0.58;0.40;0.60;;5
1.reference-lSRP-Right-shelf;;0;;1;1;0;0;0;;76;0.97;221.00;62.69;235.94;62.69;0.00;1.00;0.00;1.00;;5
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;1;1;0;;76;0.58;334.84;224.94;344.80;226.75;0.13;0.87;0.08;0.92;;5
translation-far;;0;;1;1;1;1;0;;29;0.97;211.37;93.18;223.31;96.06;0.00;1.00;0.17;0.83;;2
translation-far_corrected;;1;;1;1;1;1;1;;29;0.90;373.22;252.80;394.07;271.31;0.28;0.72;0.59;0.41;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;293;0.86;406.46;156.94;420.19;157.10;0.47;0.53;0.29;0.71;;19
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;293;0.81;541.23;989.33;543.88;991.03;0.68;0.32;0.51;0.49;;19
translation-individual;;0;;1;1;0;0;0;;28;1.00;49.29;74.45;49.42;75.27;0.00;1.00;0.32;0.68;;2
translation-individual_corrected;;0;;1;1;0;0;1;;28;1.00;62.19;155.84;62.19;155.87;0.61;0.39;0.64;0.36;;2
1-Shabam-reference-individual;;0;;1;1;0;0;0;;110;1.00;162.69;79.59;164.89;79.60;0.05;0.95;0.25;0.75;;8
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;110;0.96;214.36;197.57;217.46;200.04;0.64;0.36;0.54;0.46;;8
1.lSRP-pepper-individual;;0;;1;1;0;0;1;;116;1.00;197.77;84.03;199.85;84.44;0.13;0.87;0.16;0.84;;8
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;116;0.89;290.88;259.28;291.30;259.49;0.29;0.71;0.34;0.66;;8
