Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;34;1.00;154.59;144.54;155.37;144.57;0.76;0.24;0.56;0.44;;3
filler-1_corrected;;0;;1;0;1;1;1;;34;0.62;171.21;296.58;171.67;296.86;0.82;0.18;0.15;0.85;;3
filler-2;;0;;0;1;0;0;0;;1;1.00;0.00;0.00;0.00;0.00;1.00;0.00;1.00;0.00;;0
filler-2_corrected;;0;;0;1;0;0;0;;1;1.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;;0
1.reference-lSRP-Right-shelf;;0;;1;1;1;1;0;;137;0.85;210.30;87.77;214.36;88.07;0.02;0.98;0.34;0.66;;14
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;1;1;0;;137;0.39;226.81;180.47;231.69;184.91;0.02;0.98;0.00;1.00;;14
translation-far;;0;;1;1;1;1;0;;25;1.00;191.40;103.28;208.44;103.82;0.04;0.96;1.00;0.00;;2
translation-far_corrected;;0;;1;1;1;1;0;;25;1.00;196.88;163.02;211.55;163.86;0.04;0.96;0.40;0.60;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;159;0.92;411.77;152.14;433.18;152.14;0.26;0.74;0.79;0.21;;17
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;159;0.85;456.52;288.07;488.83;290.11;0.25;0.75;0.38;0.62;;17
translation-individual;;0;;1;1;0;0;0;;20;1.00;88.63;87.35;88.69;88.51;0.10;0.90;1.00;0.00;;2
translation-individual_corrected;;0;;1;1;0;0;0;;20;1.00;82.30;137.59;82.35;138.33;0.05;0.95;0.60;0.40;;2
1-Shabam-reference-individual;;0;;1;1;0;0;0;;153;0.95;158.04;126.80;158.16;127.03;0.33;0.67;0.92;0.08;;16
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;1;;153;0.95;159.54;205.35;159.55;205.44;0.33;0.67;0.33;0.67;;16
1.lSRP-pepper-individual;;0;;1;1;1;1;0;;60;0.97;170.64;112.82;171.17;112.85;0.02;0.98;0.93;0.07;;7
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;60;0.97;168.71;182.15;169.31;182.87;0.02;0.98;0.42;0.58;;7
