Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;22;1.00;154.12;68.04;154.40;69.31;0.82;0.18;0.41;0.59;;2
filler-1_corrected;;1;;1;1;1;1;1;;22;1.00;177.17;88.55;177.18;91.21;0.86;0.14;0.77;0.23;;2
filler-2;;0;;1;1;0;0;0;;14;1.00;45.66;119.86;47.89;123.31;1.00;0.00;0.79;0.21;;1
filler-2_corrected;;0;;1;1;0;0;0;;14;1.00;37.41;62.51;37.96;62.67;1.00;0.00;1.00;0.00;;1
FULL_BAY_IrishRecipe_cell4;;0;;1;0;1;1;0;;75;0.35;174.02;268.11;181.55;273.33;0.19;0.81;0.08;0.92;;7
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;75;0.16;14047.19;11018.47;14223.84;11222.00;0.72;0.28;0.64;0.36;;7
XXX-translation-1;;0;;1;0;0;0;0;;18;0.56;75.46;140.35;79.37;158.22;0.56;0.44;0.00;1.00;;2
XXX-translation-1_corrected;;0;;1;0;1;1;1;;18;0.00;3461.93;6704.52;3567.58;6833.33;0.61;0.39;0.28;0.72;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;0;1;1;0;;164;0.25;288.47;166.25;297.41;182.45;0.10;0.90;0.00;1.00;;16
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;164;0.10;18052.74;10520.64;18087.05;10539.99;0.82;0.18;0.75;0.25;;16
XXX-translation-2;;0;;1;0;0;1;0;;15;0.27;159.91;134.93;161.93;134.94;0.00;1.00;0.00;1.00;;1
XXX-translation-2_corrected;;0;;1;0;1;1;1;;15;0.00;2558.43;3312.64;2592.94;3590.26;0.60;0.40;0.60;0.40;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;0;;31;0.81;97.31;73.15;97.80;75.19;0.10;0.90;0.00;1.00;;3
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;31;0.03;5403.85;5747.85;5455.08;5792.96;0.19;0.81;0.13;0.87;;3
