Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;78;0.95;232.09;181.79;233.76;182.24;0.58;0.42;0.18;0.82;;9
filler-1_corrected;;1;;1;1;1;1;1;;78;0.88;321.16;263.16;326.68;263.33;0.71;0.29;0.13;0.87;;9
filler-2;;1;;1;1;1;1;1;;70;0.96;208.45;181.64;209.13;182.36;0.17;0.83;0.66;0.34;;6
filler-2_corrected;;1;;1;1;1;1;1;;70;0.74;411.66;316.27;421.17;316.97;0.24;0.76;0.53;0.47;;6
FULL_BAY_IrishRecipe_cell4;;0;;1;0;1;1;0;;112;0.46;146.51;215.42;150.84;219.55;0.08;0.92;0.70;0.30;;11
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;112;0.36;332.63;342.06;332.64;342.23;0.12;0.88;0.63;0.37;;11
XXX-translation-1;;0;;1;1;0;0;0;;36;0.97;105.28;163.24;105.33;166.20;0.08;0.92;0.78;0.22;;3
XXX-translation-1_corrected;;1;;1;1;1;1;1;;36;0.89;226.82;281.72;231.04;282.42;0.11;0.89;0.72;0.28;;3
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;123;0.86;217.21;209.71;217.43;209.77;0.25;0.75;0.75;0.25;;12
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;123;0.69;431.70;410.81;437.32;414.97;0.26;0.74;0.67;0.33;;12
XXX-translation-2;;0;;1;1;0;0;0;;10;1.00;76.39;32.41;77.81;33.43;1.00;0.00;1.00;0.00;;1
XXX-translation-2_corrected;;0;;1;1;0;0;0;;10;1.00;93.55;48.14;95.94;51.15;1.00;0.00;1.00;0.00;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;29;1.00;242.36;143.30;245.77;143.31;0.14;0.86;0.45;0.55;;3
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;29;0.66;356.17;227.71;360.92;228.95;0.14;0.86;0.34;0.66;;3
