Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;50;1.00;137.68;139.06;137.85;144.50;0.92;0.08;0.20;0.80;;3
filler-1_corrected;;0;;1;1;0;0;1;;50;1.00;148.60;124.38;148.64;129.09;0.80;0.20;0.36;0.64;;3
filler-2;;1;;1;1;1;1;1;;57;0.98;287.73;121.47;288.35;123.38;0.82;0.18;0.54;0.46;;4
filler-2_corrected;;0;;1;1;1;1;0;;57;1.00;283.65;100.82;288.79;101.66;0.77;0.23;0.95;0.05;;4
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;43;0.84;198.56;231.81;203.47;231.88;0.12;0.88;0.16;0.84;;3
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;43;0.95;222.98;219.06;236.33;219.23;0.12;0.88;0.47;0.53;;3
translation-far;;0;;1;1;0;0;1;;22;1.00;88.81;101.11;93.90;106.18;0.86;0.14;0.50;0.50;;1
translation-far_corrected;;0;;1;1;0;0;1;;22;1.00;106.33;88.27;111.90;93.50;0.86;0.14;0.86;0.14;;1
1.Shabam-Marketing-reference;;0;;1;0;1;1;0;;300;0.27;376.43;517.03;376.64;521.25;0.97;0.03;0.11;0.89;;21
1.Shabam-Marketing-reference_corrected;;0;;1;0;1;1;0;;300;0.38;362.84;510.36;364.04;517.36;0.95;0.05;0.19;0.81;;21
translation-individual;;0;;1;0;1;1;0;;17;0.00;210.58;89.52;210.62;89.62;1.00;0.00;0.00;1.00;;1
translation-individual_corrected;;0;;1;0;1;1;0;;17;0.06;197.27;88.12;197.46;88.18;1.00;0.00;0.00;1.00;;1
1-Shabam-reference-individual;;0;;1;0;1;1;0;;115;0.04;211.68;223.91;211.68;224.64;1.00;0.00;0.00;1.00;;8
1-Shabam-reference-individual_corrected;;0;;1;0;1;1;0;;115;0.11;196.86;215.06;196.87;215.63;1.00;0.00;0.00;1.00;;8
1.lSRP-pepper-individual;;0;;1;0;1;1;0;;89;0.02;294.80;299.82;301.08;300.52;1.00;0.00;0.00;1.00;;7
1.lSRP-pepper-individual_corrected;;0;;1;0;1;1;0;;89;0.03;290.48;315.95;293.04;317.46;0.97;0.03;0.00;1.00;;7
