Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;161;0.93;336.98;114.01;349.80;115.56;0.24;0.76;0.61;0.39;;20
filler-1_corrected;;1;;1;1;1;1;1;;161;0.68;22383.64;8283.67;22462.93;8313.38;0.40;0.60;0.51;0.49;;20
filler-2;;1;;1;1;1;1;1;;195;0.85;414.01;114.12;440.72;116.15;0.28;0.72;0.52;0.48;;23
filler-2_corrected;;0;;1;0;1;1;1;;195;0.55;9918.87;3580.01;10012.45;3614.56;0.31;0.69;0.61;0.39;;23
FULL_BAY_IrishRecipe_cell4;;0;;1;0;1;1;0;;116;0.46;113.87;86.51;113.89;86.74;0.00;1.00;0.02;0.98;;14
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;116;0.85;303.69;110.48;310.82;112.74;0.53;0.47;0.18;0.82;;14
XXX-translation-1;;0;;1;1;0;0;0;;16;0.75;77.88;276.53;78.05;277.87;0.00;1.00;0.00;1.00;;2
XXX-translation-1_corrected;;0;;1;1;0;0;1;;16;1.00;202.46;74.93;216.48;80.17;0.63;0.38;0.25;0.75;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;0;1;1;0;;180;0.41;358.09;113.57;361.89;114.84;0.04;0.96;0.08;0.92;;22
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;180;0.67;519.20;184.48;519.50;184.63;0.07;0.93;0.84;0.16;;22
XXX-translation-2;;0;;1;0;1;1;0;;14;0.57;348.87;202.06;376.39;226.87;0.00;1.00;0.00;1.00;;2
XXX-translation-2_corrected;;0;;1;1;1;1;0;;14;0.71;427.09;152.51;427.39;152.81;0.00;1.00;0.79;0.21;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;0;;22;0.68;189.12;77.84;194.21;77.90;0.00;1.00;0.00;1.00;;3
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;22;0.73;267.81;96.75;270.47;97.81;0.09;0.91;0.77;0.23;;3
