Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;77;0.95;248.36;231.76;254.59;231.78;0.66;0.34;0.32;0.68;;6
filler-1_corrected;;1;;1;1;1;1;1;;77;0.79;381.28;584.66;382.44;594.27;0.64;0.36;0.27;0.73;;6
filler-2;;1;;1;1;1;1;1;;26;1.00;197.50;140.80;214.09;150.35;0.19;0.81;0.65;0.35;;2
filler-2_corrected;;1;;1;1;1;1;1;;26;0.92;210.83;244.28;227.04;262.87;0.15;0.85;0.65;0.35;;2
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;46;0.93;296.03;252.96;325.29;255.67;0.41;0.59;0.50;0.50;;4
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;46;0.93;383.02;1557.98;429.16;1596.67;0.41;0.59;0.46;0.54;;4
translation-far;;0;;1;1;0;0;0;;17;1.00;130.75;58.01;154.37;58.39;0.00;1.00;0.12;0.88;;1
translation-far_corrected;;0;;1;1;0;1;0;;17;1.00;158.83;102.17;189.98;102.72;0.00;1.00;0.12;0.88;;1
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;82;1.00;160.18;106.87;160.72;106.95;0.12;0.88;0.89;0.11;;8
1.Shabam-Marketing-reference_corrected;;0;;1;1;1;1;0;;82;1.00;173.52;146.48;173.90;147.52;0.09;0.91;0.84;0.16;;8
1.lSRP-pepper-individual;;0;;1;1;0;0;1;;32;1.00;142.74;139.79;147.01;143.41;0.31;0.69;0.38;0.63;;3
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;32;0.97;166.17;212.16;171.28;214.10;0.22;0.78;0.28;0.72;;3
1-Shabam-reference-individual;;0;;1;1;0;0;1;;25;1.00;81.46;129.52;82.43;129.69;0.88;0.12;0.44;0.56;;2
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;1;;25;0.92;123.26;231.16;123.93;231.46;0.68;0.32;0.36;0.64;;2
translation-individual;;0;;1;1;0;0;0;;13;1.00;24.41;50.82;24.84;50.85;1.00;0.00;1.00;0.00;;1
translation-individual_corrected;;0;;1;1;0;0;0;;13;1.00;24.86;70.01;24.87;70.02;0.77;0.23;1.00;0.00;;1
