Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;70;0.96;166.22;168.30;172.17;169.21;0.57;0.43;0.89;0.11;;4
filler-1_corrected;;0;;1;1;0;0;1;;70;1.00;154.36;167.39;158.58;170.80;0.57;0.43;0.81;0.19;;4
filler-2;;0;;1;1;0;0;0;;54;1.00;91.06;113.40;91.66;118.64;0.59;0.41;0.94;0.06;;3
filler-2_corrected;;0;;1;1;0;0;1;;54;1.00;88.12;113.91;88.64;117.43;0.56;0.44;0.72;0.28;;3
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;220;0.97;413.08;150.83;418.77;150.85;0.60;0.40;0.87;0.13;;14
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;220;0.98;409.92;161.45;414.67;162.13;0.60;0.40;0.76;0.24;;14
translation-far;;0;;1;0;1;1;1;;27;0.44;435.48;211.48;578.45;279.93;0.81;0.19;0.85;0.15;;2
translation-far_corrected;;0;;1;0;1;1;1;;27;0.44;449.43;251.53;595.93;332.71;0.78;0.22;0.74;0.26;;2
1.Shabam-Marketing-reference;;0;;1;1;1;1;0;;466;0.83;409.13;169.95;428.62;169.98;0.74;0.26;0.92;0.08;;29
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;466;0.97;389.18;163.35;404.37;164.83;0.74;0.26;0.84;0.16;;29
1-Shabam-reference-individual;;0;;1;1;1;1;0;;147;0.94;205.20;138.85;205.66;139.47;0.69;0.31;0.92;0.08;;9
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;147;1.00;215.94;137.69;216.51;137.69;0.67;0.33;0.84;0.16;;9
translation-individual;;0;;1;1;0;0;0;;34;1.00;101.28;75.49;107.41;75.98;0.68;0.32;1.00;0.00;;2
translation-individual_corrected;;0;;1;1;0;0;0;;34;1.00;97.35;71.63;102.76;72.49;0.62;0.38;0.97;0.03;;2
1.lSRP-pepper-individual;;0;;1;1;1;1;0;;111;0.96;218.32;116.68;218.49;116.79;0.50;0.50;0.98;0.02;;9
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;111;1.00;214.84;110.92;215.95;111.01;0.49;0.51;0.91;0.09;;9
