Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;1;1;0;;46;1.00;212.87;152.93;216.60;153.17;0.91;0.09;0.54;0.46;;7
filler-1_corrected;;0;;1;0;1;1;1;;46;0.50;2190.49;1562.17;2373.69;1597.99;0.78;0.22;0.76;0.24;;7
filler-2;;1;;1;1;1;1;1;;78;0.99;296.68;131.71;320.05;138.53;0.87;0.13;0.72;0.28;;11
filler-2_corrected;;0;;1;0;1;1;0;;78;0.58;1119.91;190.97;1151.79;190.97;0.76;0.24;0.94;0.06;;11
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;23;1.00;351.26;106.08;388.73;109.46;0.61;0.39;0.30;0.70;;3
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;23;0.78;637.04;198.46;643.72;207.92;0.57;0.43;0.52;0.48;;3
translation-far;;0;;0;1;0;0;1;;9;1.00;244.17;76.51;256.84;78.68;0.56;0.44;0.44;0.56;;1
translation-far_corrected;;0;;0;1;1;1;1;;9;1.00;390.81;110.37;392.34;110.42;0.44;0.56;0.56;0.44;;1
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;44;1.00;340.39;113.10;364.09;113.42;0.84;0.16;0.77;0.23;;7
1.Shabam-Marketing-reference_corrected;;0;;1;0;1;1;1;;44;0.50;890.94;199.35;896.11;203.89;0.82;0.18;0.89;0.11;;7
translation-individual;;1;;1;1;1;1;1;;11;1.00;229.95;114.68;247.81;114.70;0.82;0.18;0.82;0.18;;2
translation-individual_corrected;;0;;1;1;0;0;0;;11;0.91;448.42;30.54;449.73;30.55;0.55;0.45;1.00;0.00;;2
1-Shabam-reference-individual;;1;;1;1;1;1;1;;19;0.89;294.39;196.20;295.47;207.20;0.58;0.42;0.21;0.79;;3
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;19;0.89;430.17;197.11;442.11;208.00;0.47;0.53;0.42;0.58;;3
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;20;0.90;252.04;167.91;257.60;173.95;0.85;0.15;0.80;0.20;;3
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;20;0.90;357.85;163.73;359.17;167.37;0.50;0.50;0.90;0.10;;3
