Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;34;1.00;114.58;159.01;114.61;172.94;0.00;1.00;0.32;0.68;;4
filler-1_corrected;;0;;1;1;0;0;0;;34;1.00;89.33;58.94;89.97;62.97;1.00;0.00;0.35;0.65;;4
filler-2;;1;;1;1;1;1;1;;137;0.95;256.07;164.02;262.48;167.64;0.28;0.72;0.61;0.39;;17
filler-2_corrected;;0;;1;1;0;0;0;;137;0.99;183.10;70.93;184.97;72.93;0.98;0.02;0.54;0.46;;17
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;115;0.99;303.79;181.01;319.49;181.45;0.30;0.70;0.51;0.49;;14
1.reference-lSRP-Right-shelf_corrected;;0;;1;1;0;0;0;;115;1.00;184.21;71.30;188.60;71.38;0.98;0.02;0.48;0.52;;14
translation-far;;0;;1;1;0;0;0;;18;1.00;132.94;162.87;134.91;181.28;0.00;1.00;0.61;0.39;;2
translation-far_corrected;;0;;1;1;0;0;0;;18;1.00;130.82;72.42;133.31;73.44;0.94;0.06;0.61;0.39;;2
1.Shabam-Marketing-reference;;0;;1;1;1;1;0;;322;0.93;270.30;137.77;275.38;137.82;0.32;0.68;0.93;0.07;;41
1.Shabam-Marketing-reference_corrected;;0;;1;1;0;0;0;;322;1.00;150.89;69.87;154.52;71.70;0.99;0.01;0.91;0.09;;41
1.lSRP-pepper-individual;;0;;1;1;1;1;0;;77;0.96;178.16;175.22;180.06;175.62;0.04;0.96;0.77;0.23;;10
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;77;0.95;198.09;150.92;204.38;151.86;0.96;0.04;0.77;0.23;;10
translation-individual;;0;;1;1;0;0;0;;13;1.00;31.39;89.93;31.42;100.36;0.00;1.00;1.00;0.00;;1
translation-individual_corrected;;0;;1;1;0;0;0;;13;1.00;52.26;56.60;54.56;58.79;1.00;0.00;1.00;0.00;;1
1-Shabam-reference-individual;;0;;1;1;0;0;0;;84;0.99;83.65;149.84;85.29;158.71;0.00;1.00;0.79;0.21;;11
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;0;;84;1.00;109.25;60.58;110.62;61.49;1.00;0.00;0.88;0.12;;11
