Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;281;0.95;383.99;235.42;388.67;243.77;0.60;0.40;0.82;0.18;;17
filler-1_corrected;;1;;1;1;1;1;1;;281;0.82;482.62;375.56;482.95;388.77;0.59;0.41;0.69;0.31;;17
filler-2;;1;;1;1;1;1;1;;184;0.94;370.53;173.30;370.91;175.72;0.34;0.66;0.77;0.23;;11
filler-2_corrected;;1;;1;1;1;1;1;;184;0.92;394.08;227.31;398.57;227.75;0.34;0.66;0.53;0.47;;11
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;210;0.88;148.89;211.73;148.92;213.27;0.30;0.70;0.51;0.49;;13
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;210;0.80;170.83;299.17;170.85;302.20;0.31;0.69;0.34;0.66;;13
XXX-translation-1;;0;;1;1;0;0;1;;22;0.91;120.17;202.11;121.49;207.78;0.41;0.59;0.77;0.23;;1
XXX-translation-1_corrected;;1;;1;1;0;1;1;;22;0.91;158.22;297.21;161.05;308.74;0.41;0.59;0.18;0.82;;1
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;160;0.96;221.71;166.91;230.25;167.36;0.14;0.86;0.18;0.82;;10
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;160;0.95;250.55;262.32;263.00;262.83;0.14;0.86;0.03;0.98;;10
XXX-translation-2;;0;;1;1;0;0;1;;27;1.00;236.87;65.70;274.64;67.37;0.63;0.37;0.11;0.89;;2
XXX-translation-2_corrected;;0;;1;1;1;1;0;;27;0.96;265.68;102.71;306.62;103.99;0.63;0.37;0.00;1.00;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;1;;103;1.00;202.61;63.07;205.18;63.54;0.56;0.44;0.15;0.85;;7
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;103;1.00;238.98;97.67;240.39;98.21;0.56;0.44;0.04;0.96;;7
