Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;25;1.00;76.10;58.09;78.98;58.09;0.96;0.04;0.44;0.56;;3
filler-1_corrected;;0;;1;1;0;0;0;;25;1.00;69.82;60.93;71.98;60.95;1.00;0.00;0.88;0.12;;3
filler-2;;1;;1;1;1;1;1;;104;1.00;322.57;115.07;322.95;115.43;0.76;0.24;0.48;0.52;;11
filler-2_corrected;;1;;1;1;1;1;1;;104;1.00;319.98;133.51;320.29;133.56;0.76;0.24;0.77;0.23;;11
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;66;1.00;313.48;170.40;330.76;182.51;0.17;0.83;0.33;0.67;;8
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;66;1.00;324.07;164.90;341.80;169.01;0.18;0.82;0.56;0.44;;8
translation-far;;0;;1;1;0;1;0;;13;1.00;169.07;83.00;204.60;88.79;0.00;1.00;0.38;0.62;;2
translation-far_corrected;;1;;1;1;1;1;1;;13;1.00;189.55;92.33;231.42;99.21;0.15;0.85;0.62;0.38;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;230;0.86;474.76;199.75;496.90;230.50;0.55;0.45;0.37;0.63;;25
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;230;1.00;446.88;221.78;459.48;244.72;0.57;0.43;0.43;0.57;;25
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;124;1.00;188.40;105.77;190.57;107.16;0.13;0.87;0.50;0.50;;14
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;124;1.00;196.29;118.98;197.06;122.99;0.15;0.85;0.63;0.37;;14
translation-individual;;0;;1;1;0;0;0;;20;1.00;176.64;34.33;199.58;34.43;0.05;0.95;0.60;0.40;;3
translation-individual_corrected;;0;;1;1;0;0;0;;20;1.00;166.95;38.50;188.77;38.51;0.15;0.85;1.00;0.00;;3
1-Shabam-reference-individual;;0;;1;1;0;0;1;;133;1.00;129.04;80.29;130.20;80.86;0.40;0.60;0.17;0.83;;15
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;1;;133;1.00;154.84;96.91;156.99;97.14;0.63;0.37;0.44;0.56;;15
