Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;24;0.96;176.01;145.31;179.12;147.49;0.88;0.13;0.17;0.83;;2
filler-1_corrected;;0;;1;1;1;1;0;;24;0.96;213.85;251.34;215.22;251.37;0.92;0.08;0.38;0.63;;2
filler-2;;1;;1;1;1;1;1;;59;0.73;306.46;240.96;307.51;245.77;0.73;0.27;0.78;0.22;;6
filler-2_corrected;;0;;1;0;1;1;1;;59;0.58;288.07;236.49;291.49;236.53;0.83;0.17;0.90;0.10;;6
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;27;0.93;103.40;108.48;103.75;108.49;0.11;0.89;0.63;0.37;;3
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;27;0.96;113.49;126.61;113.55;127.07;0.48;0.52;0.85;0.15;;3
XXX-translation-1;;0;;1;1;0;0;0;;17;1.00;144.21;96.32;150.40;101.65;0.06;0.94;0.65;0.35;;2
XXX-translation-1_corrected;;1;;1;1;1;1;1;;17;1.00;170.99;119.84;177.08;127.14;0.35;0.65;0.82;0.18;;2
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;130;0.89;301.70;230.16;301.84;230.16;0.52;0.48;0.42;0.58;;13
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;130;0.78;360.55;408.49;365.46;419.37;0.58;0.42;0.59;0.41;;13
XXX-translation-2;;0;;1;1;0;1;0;;15;1.00;159.42;108.74;160.87;117.69;0.07;0.93;0.40;0.60;;1
XXX-translation-2_corrected;;1;;1;1;1;1;1;;15;1.00;203.04;157.91;205.05;165.28;0.13;0.87;0.53;0.47;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;60;0.95;226.72;91.36;233.64;91.39;0.27;0.73;0.20;0.80;;6
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;60;0.92;372.47;183.50;385.70;185.86;0.60;0.40;0.60;0.40;;6
