Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;27;1.00;118.81;49.69;118.90;49.89;0.78;0.22;0.93;0.07;;8
filler-1_corrected;;0;;1;0;1;1;0;;27;0.59;356.77;476.42;360.72;476.43;0.93;0.07;0.33;0.67;;8
filler-2;;0;;0;1;0;0;0;;7;1.00;65.14;37.87;65.20;39.82;0.86;0.14;1.00;0.00;;2
filler-2_corrected;;0;;0;1;0;0;0;;7;0.71;109.91;146.71;109.94;151.95;1.00;0.00;0.14;0.86;;2
1.reference-lSRP-Right-shelf;;0;;1;1;0;0;0;;33;1.00;110.82;81.34;111.05;81.65;0.91;0.09;0.42;0.58;;9
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;1;1;0;;33;0.12;11627.09;46284.76;11805.74;46926.45;0.94;0.06;0.39;0.61;;9
translation-far;;0;;1;1;0;0;0;;12;1.00;67.63;29.17;71.71;30.02;1.00;0.00;0.08;0.92;;4
translation-far_corrected;;0;;1;0;1;1;0;;12;0.00;1065.21;7690.33;1075.59;8077.10;1.00;0.00;0.58;0.42;;4
1.Shabam-Marketing-reference;;0;;1;1;0;0;0;;55;1.00;130.27;30.05;130.80;30.45;0.80;0.20;0.00;1.00;;15
1.Shabam-Marketing-reference_corrected;;0;;1;0;1;1;0;;55;0.00;11826.98;43559.53;11942.83;43958.14;0.93;0.07;0.04;0.96;;15
1.lSRP-pepper-individual;;0;;1;1;0;0;0;;19;1.00;89.75;57.36;91.20;57.49;0.74;0.26;0.00;1.00;;5
1.lSRP-pepper-individual_corrected;;0;;1;0;1;1;0;;19;0.00;430.58;3543.52;434.45;3701.82;1.00;0.00;0.11;0.89;;5
1-Shabam-reference-individual;;0;;1;1;0;0;0;;22;1.00;244.27;49.31;249.67;49.34;0.55;0.45;0.00;1.00;;5
1-Shabam-reference-individual_corrected;;0;;1;0;1;1;0;;22;0.00;4367.91;5084.41;4408.51;5116.17;0.91;0.09;0.05;0.95;;5
translation-individual;;0;;1;1;0;0;0;;13;1.00;122.82;40.36;126.77;40.53;0.15;0.85;0.00;1.00;;3
translation-individual_corrected;;0;;1;0;1;1;0;;13;0.00;198.05;781.47;204.41;801.15;1.00;0.00;0.00;1.00;;3
