Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;28;1.00;89.97;112.52;89.98;113.88;0.89;0.11;0.21;0.79;;3
filler-1_corrected;;0;;1;1;0;0;1;;28;0.96;86.20;135.80;87.08;136.82;0.68;0.32;0.25;0.75;;3
filler-2;;0;;1;1;0;0;0;;19;1.00;160.27;50.56;160.56;50.57;0.95;0.05;0.95;0.05;;2
filler-2_corrected;;0;;1;1;0;0;0;;19;1.00;216.20;82.75;216.20;82.95;0.84;0.16;1.00;0.00;;2
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;59;1.00;360.90;152.27;370.49;153.66;0.37;0.63;0.68;0.32;;6
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;59;0.93;437.31;224.08;465.48;225.02;0.37;0.63;0.64;0.36;;6
translation-far;;0;;1;1;0;0;1;;24;1.00;248.69;74.96;269.14;76.73;0.58;0.42;0.58;0.42;;2
translation-far_corrected;;1;;1;1;1;1;1;;24;1.00;235.22;112.48;249.38;115.97;0.25;0.75;0.54;0.46;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;83;1.00;459.61;142.71;465.72;143.94;0.53;0.47;0.83;0.17;;9
1.Shabam-Marketing-reference_corrected;;0;;1;1;1;1;0;;83;0.92;499.42;126.39;502.81;126.41;0.52;0.48;0.90;0.10;;9
1-Shabam-reference-individual;;1;;1;1;1;1;1;;62;1.00;201.98;106.97;210.24;107.36;0.85;0.15;0.68;0.32;;7
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;62;0.98;210.87;148.06;219.53;148.22;0.79;0.21;0.77;0.23;;7
1.lSRP-pepper-individual;;0;;1;1;0;0;1;;72;1.00;136.95;126.08;137.40;126.09;0.21;0.79;0.74;0.26;;8
1.lSRP-pepper-individual_corrected;;0;;1;1;0;0;0;;72;0.97;140.59;160.21;141.41;160.42;0.07;0.93;0.72;0.28;;8
translation-individual;;0;;1;1;0;0;0;;23;1.00;112.19;31.75;116.03;31.77;1.00;0.00;1.00;0.00;;2
translation-individual_corrected;;0;;1;1;0;0;0;;23;1.00;149.12;54.04;151.79;54.05;0.96;0.04;1.00;0.00;;2
