Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;50;0.82;297.95;215.30;330.80;225.96;0.54;0.46;0.82;0.18;;4
filler-1_corrected;;1;;1;1;1;1;1;;50;0.82;337.04;318.59;360.59;329.23;0.44;0.56;0.48;0.52;;4
filler-2;;0;;1;1;0;0;0;;29;1.00;164.19;50.96;171.49;51.22;0.31;0.69;1.00;0.00;;2
filler-2_corrected;;0;;1;1;0;0;0;;29;1.00;192.78;74.15;202.09;74.22;0.31;0.69;1.00;0.00;;2
1.reference-lSRP-Right-shelf;;1;;1;1;0;1;1;;121;0.93;155.99;195.46;161.96;196.45;0.17;0.83;0.79;0.21;;9
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;121;0.77;199.93;309.05;210.11;311.08;0.17;0.83;0.57;0.43;;9
translation-far;;1;;1;1;1;1;1;;27;0.85;251.64;176.55;267.45;176.81;0.33;0.67;0.85;0.15;;2
translation-far_corrected;;1;;1;1;1;1;1;;27;0.70;269.52;270.40;281.29;270.43;0.33;0.67;0.70;0.30;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;288;0.77;344.52;326.05;352.12;331.18;0.27;0.73;0.55;0.45;;22
1.Shabam-Marketing-reference_corrected;;0;;1;0;1;1;1;;288;0.53;379.50;511.99;390.53;524.42;0.24;0.76;0.43;0.57;;22
1-Shabam-reference-individual;;1;;1;1;1;1;1;;193;0.94;169.07;209.19;173.77;209.75;0.77;0.23;0.35;0.65;;15
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;193;0.70;207.22;345.56;211.53;345.86;0.72;0.28;0.19;0.81;;15
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;158;0.82;228.74;300.28;228.74;302.31;0.27;0.73;0.48;0.52;;13
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;158;0.67;253.31;492.52;253.83;500.10;0.19;0.81;0.35;0.65;;13
translation-individual;;0;;1;1;1;1;0;;32;1.00;192.87;120.63;193.69;121.72;0.09;0.91;0.88;0.13;;2
translation-individual_corrected;;0;;1;1;1;1;0;;32;0.94;227.07;189.20;229.13;191.13;0.09;0.91;0.69;0.31;;2
