Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;26;1.00;104.38;34.67;104.38;34.68;1.00;0.00;0.73;0.27;;3
filler-1_corrected;;0;;1;0;1;1;1;;26;0.23;15283.99;429.99;15344.34;433.80;0.54;0.46;0.77;0.23;;3
filler-2;;0;;1;1;0;0;1;;26;1.00;128.74;34.94;129.48;36.47;0.62;0.38;0.77;0.23;;3
filler-2_corrected;;0;;1;0;1;1;1;;26;0.23;4300.50;1579.01;4349.94;1611.93;0.27;0.73;0.69;0.31;;3
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;15;0.73;160.03;103.64;174.83;104.16;0.73;0.27;0.27;0.73;;2
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;0;;15;0.20;1512.21;115.61;1538.80;115.79;0.07;0.93;0.87;0.13;;2
XXX-translation-1;;0;;1;1;0;0;1;;16;1.00;210.82;61.48;224.91;65.62;0.13;0.88;0.44;0.56;;2
XXX-translation-1_corrected;;1;;1;1;1;1;1;;16;0.75;2663.91;1002.50;2721.76;1014.85;0.13;0.88;0.50;0.50;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;0;1;1;1;;58;0.52;533.28;179.78;549.66;180.94;0.28;0.72;0.72;0.28;;7
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;58;0.83;2729.94;841.92;2731.11;850.46;0.12;0.88;0.91;0.09;;7
XXX-translation-2;;1;;1;1;1;1;1;;17;1.00;228.91;145.40;248.28;148.37;0.71;0.29;0.47;0.53;;2
XXX-translation-2_corrected;;1;;1;1;1;1;1;;17;0.76;1011.77;234.68;1077.83;240.50;0.24;0.76;0.88;0.12;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;67;0.88;310.51;168.12;311.56;172.90;0.42;0.58;0.15;0.85;;12
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;67;0.90;239.69;101.57;240.18;101.81;0.01;0.99;0.81;0.19;;12
