Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;1;1;0;;24;1.00;173.60;120.43;183.18;121.70;0.96;0.04;0.33;0.67;;3
filler-1_corrected;;1;;1;1;1;1;1;;24;1.00;182.81;136.53;192.37;136.88;0.79;0.21;0.58;0.42;;3
filler-2;;1;;1;1;0;1;1;;17;1.00;198.50;77.31;200.57;86.35;0.47;0.53;0.24;0.76;;2
filler-2_corrected;;1;;1;1;1;1;1;;17;1.00;194.15;91.57;198.48;97.96;0.41;0.59;0.41;0.59;;2
1.reference-lSRP-Right-shelf;;0;;1;1;0;0;0;;47;1.00;163.93;64.65;176.11;68.55;0.06;0.94;0.00;1.00;;6
1.reference-lSRP-Right-shelf_corrected;;0;;1;1;0;0;0;;47;1.00;187.70;79.56;203.41;81.35;0.00;1.00;0.00;1.00;;6
translation-far;;0;;1;0;1;1;1;;16;0.19;506.43;282.94;561.65;313.84;0.81;0.19;0.81;0.19;;2
translation-far_corrected;;0;;1;0;1;1;1;;16;0.19;556.78;261.81;617.49;290.39;0.81;0.19;0.81;0.19;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;216;0.97;352.99;165.51;365.79;166.13;0.65;0.35;0.30;0.70;;29
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;216;0.96;362.68;215.43;370.32;215.67;0.59;0.41;0.42;0.58;;29
1-Shabam-reference-individual;;0;;1;1;1;1;0;;43;0.91;179.35;136.75;185.60;139.47;0.42;0.58;0.05;0.95;;6
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;43;0.84;211.23;180.88;218.71;182.89;0.14;0.86;0.14;0.86;;6
1.lSRP-pepper-individual;;0;;1;1;0;0;0;;25;0.96;108.88;132.41;109.40;134.16;0.00;1.00;0.00;1.00;;3
1.lSRP-pepper-individual_corrected;;0;;1;1;0;0;0;;25;0.88;139.59;173.72;139.63;174.25;0.00;1.00;0.28;0.72;;3
translation-individual;;0;;1;0;1;1;1;;14;0.14;353.98;190.68;382.34;205.90;0.86;0.14;0.86;0.14;;2
translation-individual_corrected;;0;;1;0;1;1;0;;14;0.14;381.60;161.51;412.18;174.37;0.86;0.14;0.93;0.07;;2
