Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;1;;33;1.00;87.40;105.66;89.55;105.76;0.55;0.45;0.42;0.58;;3
filler-1_corrected;;0;;1;1;1;1;0;;33;0.91;197.45;129.03;197.73;129.39;1.00;0.00;0.27;0.73;;3
filler-2;;0;;1;1;0;0;1;;61;1.00;126.63;129.85;127.96;131.99;0.34;0.66;0.74;0.26;;6
filler-2_corrected;;0;;1;1;1;1;0;;61;0.90;223.92;180.87;232.29;185.47;0.97;0.03;0.67;0.33;;6
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;103;1.00;174.65;143.16;177.73;148.87;0.27;0.73;0.59;0.41;;10
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;103;0.89;309.93;220.66;313.29;232.02;0.73;0.27;0.45;0.55;;10
translation-far;;1;;1;1;1;1;1;;16;1.00;162.10;115.86;191.79;126.92;0.38;0.63;0.56;0.44;;1
translation-far_corrected;;0;;1;1;1;1;0;;16;0.81;361.45;137.71;424.28;148.42;1.00;0.00;0.50;0.50;;1
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;236;0.97;184.17;139.12;188.31;141.95;0.29;0.71;0.42;0.58;;27
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;236;0.87;342.10;231.87;346.32;239.70;0.79;0.21;0.26;0.74;;27
1-Shabam-reference-individual;;0;;1;1;0;0;0;;43;0.95;90.07;118.83;93.37;118.83;0.05;0.95;0.07;0.93;;7
1-Shabam-reference-individual_corrected;;0;;1;1;1;1;0;;43;0.86;193.27;201.95;194.32;203.07;0.98;0.02;0.00;1.00;;7
translation-individual;;0;;1;1;0;0;0;;13;1.00;73.92;92.49;73.97;98.92;0.31;0.69;0.00;1.00;;1
translation-individual_corrected;;0;;1;1;1;1;0;;13;0.85;211.78;128.78;231.17;145.02;1.00;0.00;0.00;1.00;;1
1.lSRP-pepper-individual;;0;;1;1;0;1;0;;27;0.85;154.13;158.20;160.82;158.62;0.07;0.93;0.04;0.96;;4
1.lSRP-pepper-individual_corrected;;0;;1;0;1;1;0;;27;0.56;457.90;264.70;468.88;266.33;0.96;0.04;0.04;0.96;;4
