Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;48;0.98;283.07;116.66;283.14;117.27;0.33;0.67;0.27;0.73;;8
filler-1_corrected;;0;;1;0;1;1;1;;48;0.52;16437.67;6606.10;16536.74;6635.82;0.31;0.69;0.69;0.31;;8
filler-2;;1;;1;1;1;1;1;;27;1.00;166.32;88.47;169.27;88.74;0.15;0.85;0.63;0.37;;4
filler-2_corrected;;0;;1;0;1;1;1;;27;0.11;6205.91;3053.59;6222.94;3065.69;0.56;0.44;0.44;0.56;;4
FULL_BAY_IrishRecipe_cell4;;0;;1;1;0;0;0;;61;0.72;190.89;77.32;194.00;78.73;0.25;0.75;0.95;0.05;;11
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;61;0.00;209236.88;101780.33;209239.56;101781.60;0.48;0.52;0.52;0.48;;11
XXX-translation-1;;1;;1;1;1;1;1;;12;1.00;180.92;106.99;181.27;120.34;0.50;0.50;0.42;0.58;;3
XXX-translation-1_corrected;;0;;1;0;1;1;1;;12;0.25;121358.28;58955.38;126155.06;61302.12;0.83;0.17;0.17;0.83;;3
3_SHELVES_IrishRecipe_cell4;;0;;1;1;0;0;1;;50;0.98;228.19;83.43;229.30;83.44;0.36;0.64;0.48;0.52;;12
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;1;1;1;;50;0.34;28061.25;14702.68;28343.94;14850.98;0.58;0.42;0.46;0.54;;12
XXX-translation-2;;1;;1;1;0;1;1;;15;1.00;292.02;85.71;294.51;93.71;0.67;0.33;0.53;0.47;;3
XXX-translation-2_corrected;;0;;1;0;1;1;0;;15;0.20;7964.90;3965.79;8195.21;4075.61;0.93;0.07;0.07;0.93;;3
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;0;;16;1.00;141.88;80.66;143.57;82.02;1.00;0.00;0.38;0.63;;3
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;0;1;1;0;;16;0.44;584.37;281.52;596.01;287.67;1.00;0.00;0.00;1.00;;3
