Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;350;0.95;388.93;130.79;388.93;131.06;0.71;0.29;0.71;0.29;;12
filler-1_corrected;;1;;1;1;1;1;1;;350;0.83;25611.19;8526.93;25611.68;8527.52;0.13;0.87;0.73;0.27;;12
filler-2;;1;;1;1;1;1;1;;160;0.99;351.28;114.99;356.69;115.01;0.64;0.36;0.68;0.32;;5
filler-2_corrected;;0;;1;1;1;1;0;;160;0.92;2943.54;419.97;2952.03;424.35;0.07;0.93;0.89;0.11;;5
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;211;1.00;377.21;107.98;384.19;110.74;0.41;0.59;0.33;0.67;;7
1.reference-lSRP-Right-shelf_corrected;;1;;1;1;1;1;1;;211;0.93;2215.50;399.42;2217.29;399.77;0.11;0.89;0.64;0.36;;7
translation-far;;0;;1;1;0;0;1;;62;1.00;278.10;78.66;299.10;78.94;0.76;0.24;0.32;0.68;;2
translation-far_corrected;;1;;1;1;1;1;1;;62;0.90;2198.19;570.47;2208.64;573.35;0.16;0.84;0.53;0.47;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;159;1.00;325.64;101.79;328.65;103.61;0.29;0.71;0.55;0.45;;6
1.Shabam-Marketing-reference_corrected;;0;;1;1;1;1;0;;159;0.97;1450.48;153.61;1450.98;153.74;0.05;0.95;0.77;0.23;;6
1.lSRP-pepper-individual;;0;;1;1;0;0;1;;127;1.00;260.62;67.92;263.07;67.95;0.27;0.73;0.29;0.71;;5
1.lSRP-pepper-individual_corrected;;0;;1;1;1;1;0;;127;0.99;312.36;89.07;318.16;90.75;0.05;0.95;0.64;0.36;;5
1-Shabam-reference-individual;;0;;1;1;0;0;1;;113;0.96;280.49;61.79;282.93;62.12;0.37;0.63;0.17;0.83;;4
1-Shabam-reference-individual_corrected;;0;;1;1;0;0;0;;113;1.00;173.88;41.57;179.21;42.34;0.04;0.96;0.56;0.44;;4
translation-individual;;0;;1;1;0;0;1;;48;1.00;201.03;77.42;201.23;77.73;0.75;0.25;0.46;0.54;;2
translation-individual_corrected;;0;;1;1;0;0;0;;48;0.94;243.92;56.72;244.33;56.85;0.00;1.00;0.65;0.35;;2
