Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;1;;1;1;1;1;1;;59;1.00;268.45;92.48;268.47;93.36;0.61;0.39;0.83;0.17;;8
filler-1_corrected;;0;;1;0;1;1;1;;59;0.61;16797.46;13162.57;16969.93;13295.18;0.44;0.56;0.73;0.27;;8
filler-2;;1;;1;1;1;1;1;;62;1.00;250.61;130.58;251.65;136.73;0.52;0.48;0.63;0.37;;8
filler-2_corrected;;0;;1;0;1;1;1;;62;0.65;1024.33;590.78;1027.46;592.74;0.48;0.52;0.63;0.37;;8
1.reference-lSRP-Right-shelf;;1;;1;1;1;1;1;;90;1.00;346.05;138.90;369.25;138.93;0.43;0.57;0.39;0.61;;12
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;1;1;1;;90;0.66;3218.19;1653.28;3223.82;1656.34;0.53;0.47;0.71;0.29;;12
translation-far;;0;;1;1;1;1;0;;20;0.80;374.58;237.70;402.01;249.01;0.65;0.35;0.95;0.05;;3
translation-far_corrected;;1;;1;1;1;1;1;;20;0.80;883.66;551.86;883.76;570.84;0.50;0.50;0.60;0.40;;3
1.Shabam-Marketing-reference;;0;;1;1;1;1;0;;33;1.00;339.10;114.42;355.79;120.91;0.15;0.85;0.94;0.06;;5
1.Shabam-Marketing-reference_corrected;;0;;1;1;1;1;0;;33;0.97;751.53;687.62;753.55;693.77;0.03;0.97;1.00;0.00;;5
1-Shabam-reference-individual;;1;;1;1;1;1;1;;47;1.00;183.71;100.19;184.38;103.00;0.60;0.40;0.66;0.34;;7
1-Shabam-reference-individual_corrected;;1;;1;1;1;1;1;;47;0.72;4030.62;2601.96;4037.83;2608.88;0.70;0.30;0.47;0.53;;7
1.lSRP-pepper-individual;;1;;1;1;1;1;1;;40;1.00;229.17;110.18;240.13;110.19;0.48;0.53;0.75;0.25;;7
1.lSRP-pepper-individual_corrected;;1;;1;1;1;1;1;;40;0.68;1498.69;874.52;1545.62;897.26;0.58;0.43;0.65;0.35;;7
translation-individual;;0;;1;1;0;0;1;;17;1.00;122.88;90.13;128.48;91.80;0.18;0.82;0.76;0.24;;2
translation-individual_corrected;;1;;1;1;1;1;1;;17;0.82;2560.81;2295.63;2681.79;2315.10;0.82;0.18;0.82;0.18;;2
