Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;1;1;0;;30;0.73;377.47;130.01;384.24;130.63;0.83;0.17;0.90;0.10;;4
filler-1_corrected;;0;;1;0;1;1;0;;30;0.60;378.87;164.20;383.41;164.71;0.87;0.13;0.93;0.07;;4
filler-2;;0;;1;1;0;0;1;;34;1.00;249.24;82.65;249.43;82.80;0.68;0.32;0.38;0.62;;4
filler-2_corrected;;1;;1;1;1;1;1;;34;1.00;243.06;97.54;243.31;97.66;0.82;0.18;0.65;0.35;;4
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;66;0.97;101.15;119.27;101.22;119.27;0.24;0.76;0.41;0.59;;9
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;66;0.97;104.34;146.83;104.64;146.84;0.70;0.30;0.59;0.41;;9
XXX-translation-1;;1;;1;1;0;1;1;;13;1.00;140.58;156.16;168.82;163.93;0.69;0.31;0.69;0.31;;2
XXX-translation-1_corrected;;0;;1;1;0;0;1;;13;1.00;122.19;187.52;149.64;196.22;0.69;0.31;0.77;0.23;;2
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;81;0.94;300.79;137.52;305.01;138.70;0.54;0.46;0.41;0.59;;11
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;81;0.91;287.35;163.14;293.74;164.45;0.78;0.22;0.43;0.57;;11
XXX-translation-2;;0;;1;1;1;1;0;;13;0.92;176.81;204.80;202.79;205.27;0.92;0.08;0.31;0.69;;2
XXX-translation-2_corrected;;0;;1;1;1;1;0;;13;0.85;166.74;244.76;184.97;245.08;1.00;0.00;0.38;0.62;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;1;1;0;;20;1.00;165.79;133.69;170.61;142.96;1.00;0.00;0.15;0.85;;3
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;1;1;0;;20;0.70;153.33;159.94;160.14;172.30;1.00;0.00;0.15;0.85;;3
