Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;208;0.96;119.42;139.97;120.51;140.85;0.63;0.38;0.07;0.93;;9
filler-1_corrected;;1;;1;1;1;1;1;;208;0.86;940.28;2762.62;941.37;2767.84;0.47;0.53;0.30;0.70;;9
filler-2;;0;;1;1;0;0;1;;38;0.95;123.07;140.99;124.08;141.25;0.53;0.47;0.34;0.66;;2
filler-2_corrected;;1;;1;1;1;1;1;;38;0.92;391.05;462.69;402.33;474.08;0.47;0.53;0.50;0.50;;2
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;213;1.00;80.24;150.33;80.25;151.08;0.60;0.40;0.38;0.62;;9
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;213;0.91;147.10;216.06;147.35;217.47;0.50;0.50;0.60;0.40;;9
XXX-translation-1;;0;;1;1;0;0;0;;28;1.00;32.59;90.73;33.07;91.29;1.00;0.00;0.93;0.07;;1
XXX-translation-1_corrected;;0;;1;1;0;0;0;;28;1.00;47.53;81.42;48.51;81.43;1.00;0.00;1.00;0.00;;1
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;212;0.99;181.22;189.38;193.06;195.70;0.29;0.71;0.36;0.64;;9
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;212;0.93;328.96;223.17;351.30;223.28;0.29;0.71;0.58;0.42;;9
XXX-translation-2;;0;;1;1;0;0;1;;36;1.00;105.81;111.20;106.71;113.08;0.83;0.17;0.64;0.36;;2
XXX-translation-2_corrected;;0;;1;1;0;0;0;;36;1.00;150.72;118.76;151.99;118.91;0.75;0.25;0.92;0.08;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;65;1.00;122.81;111.16;124.64;115.28;0.71;0.29;0.57;0.43;;3
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;65;0.98;234.96;156.87;243.35;168.23;0.63;0.37;0.69;0.31;;3
