Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;0;1;1;0;;19;0.11;220.26;128.94;232.80;135.94;1.00;0.00;1.00;0.00;;2
filler-1_corrected;;0;;1;0;1;1;0;;19;0.11;267.17;118.65;282.41;125.05;0.89;0.11;1.00;0.00;;2
filler-2;;0;;1;0;1;1;1;;38;0.37;395.45;488.02;502.98;637.83;0.79;0.21;0.61;0.39;;5
filler-2_corrected;;0;;1;0;1;1;1;;38;0.39;531.37;466.55;669.33;609.96;0.66;0.34;0.61;0.39;;5
1.reference-lSRP-Right-shelf;;0;;1;0;0;0;0;;71;0.03;83.19;127.54;84.30;129.37;1.00;0.00;0.97;0.03;;9
1.reference-lSRP-Right-shelf_corrected;;0;;1;0;0;0;0;;71;0.03;108.00;125.99;109.41;127.80;0.99;0.01;0.97;0.03;;9
translation-far;;1;;1;1;1;1;1;;15;0.87;293.99;294.37;294.71;300.60;0.80;0.20;0.13;0.87;;2
translation-far_corrected;;1;;1;1;1;1;1;;15;0.87;373.86;274.89;376.63;282.66;0.47;0.53;0.13;0.87;;2
1.Shabam-Marketing-reference;;1;;1;1;1;1;1;;324;0.85;477.47;211.19;477.50;211.61;0.69;0.31;0.50;0.50;;42
1.Shabam-Marketing-reference_corrected;;1;;1;1;1;1;1;;324;0.78;722.06;206.69;742.71;207.01;0.51;0.49;0.54;0.46;;42
translation-individual;;1;;1;1;1;1;1;;12;0.75;225.26;255.81;227.88;290.19;0.33;0.67;0.50;0.50;;1
translation-individual_corrected;;1;;1;1;1;1;1;;12;0.75;314.92;272.20;326.49;310.87;0.25;0.75;0.50;0.50;;1
1.lSRP-pepper-individual;;0;;1;0;1;1;0;;75;0.25;350.40;296.62;352.28;309.59;0.65;0.35;0.08;0.92;;11
1.lSRP-pepper-individual_corrected;;0;;1;0;1;1;0;;75;0.23;456.96;283.72;460.89;294.96;0.24;0.76;0.08;0.92;;11
1-Shabam-reference-individual;;0;;1;0;1;1;0;;124;0.40;203.14;169.45;203.53;173.89;0.89;0.11;0.00;1.00;;17
1-Shabam-reference-individual_corrected;;0;;1;0;1;1;0;;124;0.45;271.43;171.21;271.81;176.86;0.48;0.52;0.00;1.00;;17
