Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;0;0;0;;44;0.89;153.94;233.12;154.16;241.82;0.91;0.09;0.11;0.89;;2
filler-1_corrected;;0;;1;1;1;1;0;;44;0.86;161.44;363.32;161.45;380.93;0.93;0.07;0.30;0.70;;2
filler-2;;0;;1;1;0;0;1;;65;1.00;195.23;83.19;202.10;83.29;0.77;0.23;0.29;0.71;;2
filler-2_corrected;;0;;1;1;0;0;1;;65;1.00;195.59;74.67;203.09;75.59;0.77;0.23;0.40;0.60;;2
FULL_BAY_IrishRecipe_cell4;;1;;1;1;1;1;1;;364;0.98;132.68;143.65;132.85;145.63;0.60;0.40;0.83;0.17;;14
FULL_BAY_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;364;0.99;123.12;120.67;123.12;124.66;0.48;0.52;0.87;0.13;;14
XXX-translation-1;;0;;1;1;0;0;1;;25;0.88;61.18;249.13;61.24;269.78;0.84;0.16;0.80;0.20;;1
XXX-translation-1_corrected;;0;;1;1;0;0;1;;25;0.88;38.06;301.63;38.08;324.00;0.80;0.20;0.80;0.20;;1
3_SHELVES_IrishRecipe_cell4;;1;;1;1;1;1;1;;204;0.99;311.73;134.18;314.15;134.91;0.31;0.69;0.56;0.44;;7
3_SHELVES_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;204;0.99;288.83;137.71;292.59;137.72;0.29;0.71;0.60;0.40;;7
XXX-translation-2;;0;;1;1;0;0;0;;32;1.00;199.33;66.43;212.74;70.44;0.78;0.22;1.00;0.00;;1
XXX-translation-2_corrected;;0;;1;1;0;0;0;;32;1.00;173.94;58.52;183.14;64.52;0.75;0.25;1.00;0.00;;1
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;1;;1;1;1;1;1;;143;0.99;178.63;138.96;188.75;140.98;0.55;0.45;0.86;0.14;;6
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;1;;1;1;1;1;1;;143;0.99;171.38;150.92;176.84;154.03;0.53;0.47;0.86;0.14;;6
