Stimulus;;Usable;;Enough_Points;Good_InRatio;Good_Deviation;Good_Dev_Median;Good_Halves;;Points_No;InRatio;Dev_X;Dev_Y;Dev_X_Med;Dev_Y_Med;leftHalf;rightHalf;upHalf;downHalf;;duration
filler-1;;0;;1;1;1;1;0;;64;0.69;633.69;127.57;637.40;127.72;0.36;0.64;0.03;0.97;;3
filler-1_corrected;;0;;1;0;0;0;0;;64;0.44;602.16;66.64;613.10;66.76;0.11;0.89;0.00;1.00;;3
FULL_BAY_IrishRecipe_cell4;;0;;1;0;0;0;1;;57;0.65;313.33;73.01;332.89;73.02;0.26;0.74;0.42;0.58;;2
FULL_BAY_IrishRecipe_cell4_corrected;;0;;1;0;0;0;0;;57;0.37;387.24;50.66;401.76;50.99;0.11;0.89;0.00;1.00;;2
XXX-translation-1;;1;;1;1;1;1;1;;43;0.91;363.28;157.98;412.22;167.08;0.28;0.72;0.72;0.28;;2
XXX-translation-1_corrected;;1;;1;1;1;1;1;;43;0.72;512.55;100.17;581.43;100.99;0.21;0.79;0.21;0.79;;2
3_SHELVES_IrishRecipe_cell4;;0;;1;0;1;1;0;;194;0.61;466.10;94.11;470.17;94.11;0.06;0.94;0.11;0.89;;9
3_SHELVES_IrishRecipe_cell4_corrected;;0;;1;0;0;0;0;;194;0.27;413.11;59.22;413.31;59.82;0.02;0.98;0.00;1.00;;9
XXX-translation-2;;0;;1;1;1;1;0;;45;0.87;321.55;134.57;361.83;134.77;0.09;0.91;0.24;0.76;;2
XXX-translation-2_corrected;;0;;1;1;0;0;0;;45;0.69;404.15;78.33;448.48;81.06;0.04;0.96;0.07;0.93;;2
PRODUCT_SHOT_skinless_IrishRecipe_cell4;;0;;1;1;0;0;1;;153;0.94;247.98;77.01;251.88;78.30;0.20;0.80;0.12;0.88;;7
PRODUCT_SHOT_skinless_IrishRecipe_cell4_corrected;;0;;1;1;0;0;0;;153;0.76;276.96;45.31;277.40;45.41;0.01;0.99;0.00;1.00;;7
